Year,Age,Gender,Population,Deaths
2011,32,Female,2023754,1554.0
2011,32,Male,2029828,3111.0
2011,33,Female,1988141,1566.0
2011,33,Male,1989264,3064.0
2011,34,Female,1975981,1706.0
2011,34,Male,1965864,3079.0
2011,35,Female,1918867,1695.0
2011,35,Male,1910559,3060.0
2011,36,Female,1978136,1903.0
2011,36,Male,1975540,3178.0
2011,37,Female,1926527,1935.0
2011,37,Male,1907708,3346.0
2011,38,Female,1965290,2195.0
2011,38,Male,1934045,3654.0
2011,39,Female,2054430,2397.0
2011,39,Male,2027320,4112.0
2011,40,Female,2177057,2820.0
2011,40,Male,2146471,4633.0
2011,41,Female,2198622,2959.0
2011,41,Male,2186081,4853.0
2011,42,Female,2089557,3327.0
2011,42,Male,2070504,5114.0
2011,43,Female,2050404,3532.0
2011,43,Male,2028030,5464.0
2011,44,Female,2061954,3913.0
2011,44,Male,2026679,5799.0
2011,45,Female,2102333,4325.0
2011,45,Male,2069026,6736.0
2011,46,Female,2234097,5123.0
2011,46,Male,2195423,7611.0
2011,47,Female,2287479,5596.0
2011,47,Male,2231260,8890.0
2011,48,Female,2293369,6209.0
2011,48,Male,2229168,9662.0
2011,49,Female,2294427,6910.0
2011,49,Male,2225430,10615.0
2011,50,Female,2330796,7588.0
2011,50,Male,2251375,11751.0
2011,51,Female,2348903,8136.0
2011,51,Male,2278708,12601.0
2011,52,Female,2282175,8726.0
2011,52,Male,2196877,13676.0
2011,53,Female,2275928,9102.5
2011,53,Male,2182995,14604.0
2011,54,Female,2260372,9830.5
2011,54,Male,2155748,15563.0
2011,55,Female,2188143,10209.0
2011,55,Male,2075672,16375.0
2011,56,Female,2174816,10408.0
2011,56,Male,2058488,17531.0
2011,57,Female,2099258,11302.0
2011,57,Male,1967254,17790.0
2011,58,Female,2026852,11381.0
2011,58,Male,1892114,18354.0
2011,59,Female,1953658,11836.0
2011,59,Male,1820307,19082.0
2011,60,Female,1904405,12231.0
2011,60,Male,1760654,19762.0
2011,61,Female,1863425,12873.0
2011,61,Male,1723052,20045.999998
2011,62,Female,1816361,14071.0
2011,62,Male,1671488,20896.0
2011,63,Female,1802317,15365.0
2011,63,Male,1657463,22478.0
2011,64,Female,1882674,16990.0
2011,64,Male,1730232,24322.5
2011,65,Female,1401761,14480.0
2011,65,Male,1272721,20065.499997
2011,66,Female,1392356,14989.0
2011,66,Male,1252680,20762.0
2011,67,Female,1366698,16533.0
2011,67,Male,1218434,22419.5
2011,68,Female,1406774,18091.0
2011,68,Male,1246229,24760.5
2011,69,Female,1237805,18009.0
2011,69,Male,1083154,23371.0
2011,70,Female,1144399,18207.0
2011,70,Male,984611,23570.0
2011,71,Female,1091027,18555.0
2011,71,Male,931307,23659.0
2011,72,Female,1032052,19654.0
2011,72,Male,879745,24586.0
2011,73,Female,1001685,20690.0
2011,73,Male,837965,25552.0
2011,74,Female,935354,21567.0
2011,74,Male,769818,25533.0
2011,75,Female,905529,22957.0
2011,75,Male,732887,26694.0
2011,76,Female,882835,24642.0
2011,76,Male,698436,28115.0
2011,77,Female,804299,25391.0
2011,77,Male,626543,27736.0
2011,78,Female,792358,27306.0
2011,78,Male,602295,29262.0
2011,79,Female,771267,29598.0
2011,79,Male,572628,30566.5
2011,80,Female,750429,32176.0
2011,80,Male,542156,32440.5
2011,81,Female,736880,34924.0
2011,81,Male,515544,33727.0
2011,82,Female,681445,36426.0
2011,82,Male,462132,34073.0
2011,83,Female,657142,39119.0
2011,83,Male,427528,35082.0
2011,84,Female,617408,40989.5
2011,84,Male,387116,35002.0
2011,85,Female,568272,42807.5
2011,85,Male,340252,34407.0
2011,86,Female,531666,44794.0
2011,86,Male,302475,33632.0
2011,87,Female,479417,45620.0
2011,87,Male,261399,32649.0
2011,88,Female,421138,45052.0
2011,88,Male,221570,30358.0
2011,89,Female,373677,45778.0
2011,89,Male,186012,28823.0
2011,90,Female,320633,43931.0
2011,90,Male,152990,26061.0
2011,91,Female,264774,40263.0
2011,91,Male,117739,22504.0
2011,92,Female,203791,35453.0
2011,92,Male,85413,18350.0
2011,93,Female,171067,32444.0
2011,93,Male,66986,15294.0
2011,94,Female,129474,27743.0
2011,94,Male,47260,12151.0
2011,95,Female,101420,24116.0
2011,95,Male,33683,9306.0
2011,96,Female,77439,20191.0
2011,96,Male,23855,7136.0
2011,97,Female,57127,16267.0
2011,97,Male,16148,5148.0
2011,98,Female,40081,12400.0
2011,98,Male,10576,3461.0
2011,99,Female,26997,9191.0
2011,99,Male,6609,2402.0
2012,0,Female,1918905,10490.0
2012,0,Male,2007826,13139.0
2012,1,Female,1942663,727.0
2012,1,Male,2035547,900.0
2012,2,Female,1948161,459.0
2012,2,Male,2031978,620.0
2012,3,Female,1950689,359.0
2012,3,Male,2032318,461.0
2012,4,Female,2013623,278.0
2012,4,Male,2099226,414.0
2012,5,Female,2021052,248.0
2012,5,Male,2111297,299.0
2012,6,Female,2003376,203.0
2012,6,Male,2094484,243.0
2012,7,Female,1998602,173.0
2012,7,Male,2086653,288.0
2012,8,Female,2004340,188.0
2012,8,Male,2089213,239.0
2012,9,Female,1990745,201.0
2012,9,Male,2072917,251.0
2012,10,Female,1982199,192.0
2012,10,Male,2064182,249.0
2012,11,Female,2029755,200.0
2012,11,Male,2116820,271.0
2012,12,Female,2056466,209.0
2012,12,Male,2152024,301.0
2012,13,Female,2022068,243.0
2012,13,Male,2114843,379.0
2012,14,Female,2021101,307.0
2012,14,Male,2114385,516.0
2012,15,Female,2027053,392.0
2012,15,Male,2116779,696.0
2012,16,Female,2036904,497.0
2012,16,Male,2137213,962.0
2012,17,Female,2078115,520.0
2012,17,Male,2189452,1319.0
2012,18,Female,2120196,701.0
2012,18,Male,2239055,1971.0
2012,19,Female,2148765,740.0
2012,19,Male,2280488,2277.0
2012,20,Female,2211880,856.0
2012,20,Male,2336784,2550.0
2012,21,Female,2263967,938.0
2012,21,Male,2367475,2857.0
2012,22,Female,2265138,1009.0
2012,22,Male,2361933,3087.0
2012,23,Female,2177040,1009.0
2012,23,Male,2268352,2832.0
2012,24,Female,2130678,1064.0
2012,24,Male,2213152,2904.0
2012,25,Female,2098458,1066.0
2012,25,Male,2174718,2891.0
2012,26,Female,2114016,1144.0
2012,26,Male,2183095,2982.0
2012,27,Female,2142257,1167.0
2012,27,Male,2196491,2948.0
2012,28,Female,2085976,1293.0
2012,28,Male,2119930,2992.0
2012,29,Female,2126830,1371.0
2012,29,Male,2151508,3138.0
2012,30,Female,2134442,1497.0
2012,30,Male,2149318,3088.0
2012,31,Female,2117187,1485.0
2012,31,Male,2124602,3210.0
2012,32,Female,2153478,1510.0
2012,32,Male,2178001,3157.0
2012,33,Female,2030680,1637.0
2012,33,Male,2034860,3189.0
2012,34,Female,1994362,1640.0
2012,34,Male,1993825,3191.0
2012,35,Female,1981389,1783.0
2012,35,Male,1969832,3226.0
2012,36,Female,1923676,1831.0
2012,36,Male,1913369,3338.0
2012,37,Female,1982278,1924.0
2012,37,Male,1977672,3484.0
2012,38,Female,1930055,2098.0
2012,38,Male,1909200,3522.0
2012,39,Female,1968115,2367.0
2012,39,Male,1934695,3794.0
2012,40,Female,2056371,2654.0
2012,40,Male,2027084,4355.0
2012,41,Female,2178004,3037.0
2012,41,Male,2145210,4890.0
2012,42,Female,2198940,3296.0
2012,42,Male,2183957,5139.0
2012,43,Female,2089501,3510.0
2012,43,Male,2067654,5395.0
2012,44,Female,2050042,3736.0
2012,44,Male,2024666,5779.0
2012,45,Female,2060674,4173.0
2012,45,Male,2022660,6256.0
2012,46,Female,2100085,4667.0
2012,46,Male,2064022,7170.0
2012,47,Female,2231122,5402.0
2012,47,Male,2189155,8320.0
2012,48,Female,2283829,6164.0
2012,48,Male,2223514,9407.0
2012,49,Female,2288942,6682.0
2012,49,Male,2220307,10242.0
2012,50,Female,2289230,7388.0
2012,50,Male,2215500,11506.0
2012,51,Female,2324818,8177.0
2012,51,Male,2239745,12723.0
2012,52,Female,2341963,8648.0
2012,52,Male,2265895,13673.0
2012,53,Female,2274754,9115.0
2012,53,Male,2183278,14418.0
2012,54,Female,2267934,9836.0
2012,54,Male,2168538,15505.0
2012,55,Female,2251753,10463.0
2012,55,Male,2140020,16978.0
2012,56,Female,2179217,11105.0
2012,56,Male,2059188,17495.0
2012,57,Female,2165478,11452.0
2012,57,Male,2040988,18294.0
2012,58,Female,2089517,11880.0
2012,58,Male,1949466,19222.0
2012,59,Female,2016854,12338.0
2012,59,Male,1873760,19751.0
2012,60,Female,1943038,12858.0
2012,60,Male,1801328,20376.0
2012,61,Female,1893234,13439.0
2012,61,Male,1741074,20854.0
2012,62,Female,1851460,13855.0
2012,62,Male,1702865,21695.0
2012,63,Female,1803081,15100.0
2012,63,Male,1650582,22442.0
2012,64,Female,1787775,16160.0
2012,64,Male,1635187,23839.0
2012,65,Female,1866434,17891.0
2012,65,Male,1705641,25435.0
2012,66,Female,1388560,15385.0
2012,66,Male,1252964,21565.5
2012,67,Female,1378179,15986.0
2012,67,Male,1231556,22229.5
2012,68,Female,1350852,17904.5
2012,68,Male,1195778,23802.0
2012,69,Female,1388845,19408.5
2012,69,Male,1221309,25890.0
2012,70,Female,1220498,19146.0
2012,70,Male,1060085,24726.0
2012,71,Female,1127135,19423.5
2012,71,Male,961966,24473.0
2012,72,Female,1072883,19727.5
2012,72,Male,907957,24873.0
2012,73,Female,1013050,20484.0
2012,73,Male,855530,25537.0
2012,74,Female,981315,22051.0
2012,74,Male,812726,26407.0
2012,75,Female,914381,22849.0
2012,75,Male,744416,26621.0
2012,76,Female,883001,24560.0
2012,76,Male,706342,27669.0
2012,77,Female,858500,26269.0
2012,77,Male,670655,29074.0
2012,78,Female,779620,26620.0
2012,78,Male,598992,28661.0
2012,79,Female,765408,29213.0
2012,79,Male,573211,30394.5
2012,80,Female,741952,31484.0
2012,80,Male,541946,31590.5
2012,81,Female,718621,33711.0
2012,81,Male,509877,33029.56
2012,82,Female,702052,36574.0
2012,82,Male,481525,34140.44
2012,83,Female,645073,37847.0
2012,83,Male,428149,34484.0
2012,84,Female,617550,40614.0
2012,84,Male,392513,35021.0
2012,85,Female,575464,42510.0
2012,85,Male,351927,34610.0
2012,86,Female,524668,43891.0
2012,86,Male,305954,33600.0
2012,87,Female,485942,45482.0
2012,87,Male,268826,32910.0
2012,88,Female,433219,45970.0
2012,88,Male,229304,31445.0
2012,89,Female,375846,45086.0
2012,89,Male,191718,28759.0
2012,90,Female,328677,44866.0
2012,90,Male,158325,27030.0
2012,91,Female,277873,41550.0
2012,91,Male,128213,23789.0
2012,92,Female,225480,37422.0
2012,92,Male,96771,19593.0
2012,93,Female,170593,31892.0
2012,93,Male,69032,15718.0
2012,94,Female,140381,29292.0
2012,94,Male,52986,13113.0
2012,95,Female,103752,24428.0
2012,95,Male,36533,9970.0
2012,96,Female,79607,20101.0
2012,96,Male,25457,7548.0
2012,97,Female,59226,16571.0
2012,97,Male,17620,5457.0
2012,98,Female,42573,12824.0
2012,98,Male,11633,3910.5
2012,99,Female,29078,9453.0
2012,99,Male,7437,2555.0
2013,0,Female,1921621,10321.0
2013,0,Male,2009790,13119.0
2013,1,Female,1927304,728.0
2013,1,Male,2016044,929.0
2013,2,Female,1950116,427.0
2013,2,Male,2042931,589.0
2013,3,Female,1954798,319.0
2013,3,Male,2038041,431.0
2013,4,Female,1956684,271.0
2013,4,Male,2037855,374.0
2013,5,Female,2019136,250.0
2013,5,Male,2104609,315.0
2013,6,Female,2026325,226.0
2013,6,Male,2116598,275.0
2013,7,Female,2008875,190.0
2013,7,Male,2099578,252.0
2013,8,Female,2004421,195.0
2013,8,Male,2091612,260.0
2013,9,Female,2010171,183.0
2013,9,Male,2094266,281.0
2013,10,Female,1996357,194.0
2013,10,Male,2077929,232.0
2013,11,Female,1987825,198.0
2013,11,Male,2069297,259.0
2013,12,Female,2035446,232.0
2013,12,Male,2122002,323.0
2013,13,Female,2062095,293.0
2013,13,Male,2157355,382.0
2013,14,Female,2028021,302.0
2013,14,Male,2120660,498.0
2013,15,Female,2027712,348.0
2013,15,Male,2121065,698.0
2013,16,Female,2034928,422.0
2013,16,Male,2125197,931.0
2013,17,Female,2046767,539.0
2013,17,Male,2148303,1301.0
2013,18,Female,2090205,655.0
2013,18,Male,2202868,1730.0
2013,19,Female,2132949,758.0
2013,19,Male,2253482,2099.0
2013,20,Female,2161049,860.0
2013,20,Male,2294324,2410.0
2013,21,Female,2225195,894.0
2013,21,Male,2351202,2788.0
2013,22,Female,2278993,976.0
2013,22,Male,2383517,2932.0
2013,23,Female,2280973,1067.0
2013,23,Male,2376875,3026.0
2013,24,Female,2192935,1103.0
2013,24,Male,2281782,2949.0
2013,25,Female,2146552,1050.0
2013,25,Male,2225237,2913.0
2013,26,Female,2113849,1170.0
2013,26,Male,2186059,2984.0
2013,27,Female,2128437,1234.0
2013,27,Male,2194060,3057.0
2013,28,Female,2155262,1278.0
2013,28,Male,2205943,3015.0
2013,29,Female,2097906,1301.0
2013,29,Male,2129048,3053.0
2013,30,Female,2137784,1404.0
2013,30,Male,2159861,3204.0
2013,31,Female,2143487,1502.0
2013,31,Male,2156386,3222.0
2013,32,Female,2124979,1614.0
2013,32,Male,2130849,3207.0
2013,33,Female,2160357,1664.0
2013,33,Male,2182917,3400.0
2013,34,Female,2036677,1784.0
2013,34,Male,2038756,3407.0
2013,35,Female,1999697,1898.0
2013,35,Male,1997205,3363.0
2013,36,Female,1986144,1892.0
2013,36,Male,1971826,3386.0
2013,37,Female,1927908,2006.0
2013,37,Male,1914949,3435.0
2013,38,Female,1985774,2164.0
2013,38,Male,1978588,3576.0
2013,39,Female,1932825,2317.0
2013,39,Male,1909779,3784.0
2013,40,Female,1970025,2595.0
2013,40,Male,1934377,4146.0
2013,41,Female,2057614,2890.0
2013,41,Male,2026160,4563.0
2013,42,Female,2178440,3336.0
2013,42,Male,2143051,5327.0
2013,43,Female,2198612,3620.0
2013,43,Male,2180528,5599.0
2013,44,Female,2088827,3780.0
2013,44,Male,2063839,5890.0
2013,45,Female,2048682,4126.0
2013,45,Male,2020010,6221.0
2013,46,Female,2058510,4487.0
2013,46,Male,2017360,7102.0
2013,47,Female,2097447,5149.0
2013,47,Male,2057859,7958.0
2013,48,Female,2227640,5757.0
2013,48,Male,2181427,9049.0
2013,49,Female,2279434,6785.0
2013,49,Male,2214543,10202.0
2013,50,Female,2283738,7281.0
2013,50,Male,2209931,11307.0
2013,51,Female,2282996,8083.0
2013,51,Male,2203718,12452.0
2013,52,Female,2317597,8750.0
2013,52,Male,2226796,13475.0
2013,53,Female,2334365,9352.0
2013,53,Male,2251917,14621.0
2013,54,Female,2266664,9961.0
2013,54,Male,2168631,15608.0
2013,55,Female,2259076,10693.0
2013,55,Male,2152515,16883.0
2013,56,Female,2242032,11406.0
2013,56,Male,2122644,18075.0
2013,57,Female,2169168,11902.0
2013,57,Male,2041402,18650.0
2013,58,Female,2155005,12323.0
2013,58,Male,2022062,19912.000001
2013,59,Female,2078766,12661.0
2013,59,Male,1929923,20476.000002
2013,60,Female,2005539,13305.0
2013,60,Male,1853834,21150.0
2013,61,Female,1931177,13758.0
2013,61,Male,1780866,21790.0
2013,62,Female,1880853,14269.0
2013,62,Male,1719812,22422.0
2013,63,Female,1838365,15106.0
2013,63,Male,1680635,23061.5
2013,64,Female,1788622,16383.0
2013,64,Male,1627392,23904.5
2013,65,Female,1771905,17796.0
2013,65,Male,1610889,25035.0
2013,66,Female,1848567,19252.0
2013,66,Male,1678870,27468.0
2013,67,Female,1374082,16419.0
2013,67,Male,1231563,22850.0
2013,68,Female,1362375,17386.0
2013,68,Male,1208858,23603.0
2013,69,Female,1333233,19326.999998
2013,69,Male,1171633,25373.0
2013,70,Female,1369126,21122.0
2013,70,Male,1194694,27599.5
2013,71,Female,1201725,20611.0
2013,71,Male,1035117,26553.5
2013,72,Female,1108119,20712.0
2013,72,Male,937249,25965.0
2013,73,Female,1052823,21321.0
2013,73,Male,882467,26304.0
2013,74,Female,991970,22571.0
2013,74,Male,829222,27143.0
2013,75,Female,958772,23568.0
2013,75,Male,785343,27948.0
2013,76,Female,891102,24641.0
2013,76,Male,716911,28157.0
2013,77,Female,858020,26269.0
2013,77,Male,677706,29588.0
2013,78,Female,831562,28026.0
2013,78,Male,640693,30531.0
2013,79,Female,752296,28647.0
2013,79,Male,569391,29945.0
2013,80,Female,735630,31096.0
2013,80,Male,542002,31638.0
2013,81,Female,709728,33266.0
2013,81,Male,509116,33033.0
2013,82,Female,683666,35788.0
2013,82,Male,475515,34660.0
2013,83,Female,663688,38496.0
2013,83,Male,445458,34776.0
2013,84,Female,605126,39867.0
2013,84,Male,392411,35070.0
2013,85,Female,574443,42957.0
2013,85,Male,356171,35036.0
2013,86,Female,530330,43698.0
2013,86,Male,315883,34794.0
2013,87,Female,478325,45233.5
2013,87,Male,271282,33490.0
2013,88,Female,438054,46320.5
2013,88,Male,235307,31924.0
2013,89,Female,385573,45778.0
2013,89,Male,197842,30040.0
2013,90,Female,329814,44041.0
2013,90,Male,162969,27342.0
2013,91,Female,283727,42637.0
2013,91,Male,132152,24467.0
2013,92,Female,235978,39383.0
2013,92,Male,105266,21532.0
2013,93,Female,187762,34831.0
2013,93,Male,77755,17524.0
2013,94,Female,139490,29241.0
2013,94,Male,54523,13189.0
2013,95,Female,112271,25325.0
2013,95,Male,40879,10726.0
2013,96,Female,80822,20707.0
2013,96,Male,27486,7783.0
2013,97,Female,60675,16708.0
2013,97,Male,18701,5663.0
2013,98,Female,43869,13495.0
2013,98,Male,12642,3944.0
2013,99,Female,30681,9755.0
2013,99,Male,8126,2665.0
2014,0,Female,1930369,10329.0
2014,0,Male,2024604,12886.0
2014,1,Female,1930724,664.0
2014,1,Male,2018835,796.0
2014,2,Female,1935600,424.0
2014,2,Male,2024415,563.0
2014,3,Female,1957614,311.0
2014,3,Male,2050238,429.0
2014,4,Female,1961637,259.0
2014,4,Male,2044770,385.0
2014,5,Female,1962991,241.0
2014,5,Male,2044132,291.0
2014,6,Female,2025129,202.0
2014,6,Male,2110609,271.0
2014,7,Female,2032338,188.0
2014,7,Male,2122609,273.0
2014,8,Female,2015050,188.0
2014,8,Male,2105426,254.0
2014,9,Female,2010609,181.0
2014,9,Male,2097377,268.0
2014,10,Female,2016411,165.0
2014,10,Male,2099920,254.0
2014,11,Female,2002428,189.0
2014,11,Male,2083718,279.0
2014,12,Female,1993711,222.0
2014,12,Male,2075116,312.0
2014,13,Female,2041565,259.0
2014,13,Male,2128065,420.0
2014,14,Female,2068613,287.0
2014,14,Male,2164213,505.0
2014,15,Female,2035532,367.0
2014,15,Male,2128668,655.0
2014,16,Female,2036566,439.0
2014,16,Male,2130552,996.0
2014,17,Female,2045824,545.0
2014,17,Male,2137239,1257.0
2014,18,Female,2060101,644.0
2014,18,Male,2162801,1799.0
2014,19,Female,2104157,761.0
2014,19,Male,2218922,2122.0
2014,20,Female,2146046,821.0
2014,20,Male,2267857,2368.0
2014,21,Female,2175140,976.0
2014,21,Male,2308700,2724.0
2014,22,Female,2241141,1038.0
2014,22,Male,2366907,2989.0
2014,23,Female,2296157,1015.0
2014,23,Male,2399934,3059.0
2014,24,Female,2298632,1068.0
2014,24,Male,2391478,3149.0
2014,25,Female,2210146,1142.0
2014,25,Male,2295010,3112.0
2014,26,Female,2162978,1240.0
2014,26,Male,2238115,3100.0
2014,27,Female,2129802,1198.0
2014,27,Male,2198625,3034.0
2014,28,Female,2142992,1316.0
2014,28,Male,2205608,3163.0
2014,29,Female,2168586,1412.0
2014,29,Male,2216661,3208.0
2014,30,Female,2110450,1365.0
2014,30,Male,2139051,3158.0
2014,31,Female,2148218,1520.0
2014,31,Male,2168438,3420.0
2014,32,Female,2152187,1653.0
2014,32,Male,2163883,3374.0
2014,33,Female,2132806,1778.0
2014,33,Male,2137041,3438.0
2014,34,Female,2167339,1854.0
2014,34,Male,2187875,3693.0
2014,35,Female,2042446,2030.0
2014,35,Male,2042720,3593.0
2014,36,Female,2004914,1978.0
2014,36,Male,2000193,3660.0
2014,37,Female,1990833,2190.0
2014,37,Male,1974097,3649.0
2014,38,Female,1932231,2242.0
2014,38,Male,1916816,3640.0
2014,39,Female,1989310,2387.0
2014,39,Male,1980114,3961.0
2014,40,Female,1935312,2530.0
2014,40,Male,1910450,4093.0
2014,41,Female,1971647,2933.0
2014,41,Male,1934023,4618.0
2014,42,Female,2058579,3303.0
2014,42,Male,2025099,4941.0
2014,43,Female,2178444,3665.0
2014,43,Male,2140740,5575.0
2014,44,Female,2198134,4046.0
2014,44,Male,2177196,5959.0
2014,45,Female,2087773,4180.0
2014,45,Male,2059619,6377.0
2014,46,Female,2047037,4506.0
2014,46,Male,2014950,6861.0
2014,47,Female,2056360,4925.0
2014,47,Male,2011929,7634.0
2014,48,Female,2094414,5642.0
2014,48,Male,2051104,8591.0
2014,49,Female,2223633,6486.0
2014,49,Male,2173158,9826.0
2014,50,Female,2274303,7213.0
2014,50,Male,2204716,11063.0
2014,51,Female,2277633,8156.0
2014,51,Male,2198616,12270.0
2014,52,Female,2276166,8699.0
2014,52,Male,2191523,13242.0
2014,53,Female,2310079,9588.0
2014,53,Male,2213217,14763.0
2014,54,Female,2326285,10155.0
2014,54,Male,2236950,15765.0
2014,55,Female,2257921,11028.0
2014,55,Male,2152632,17014.0
2014,56,Female,2249553,11703.0
2014,56,Male,2135040,18234.0
2014,57,Female,2231931,12421.0
2014,57,Male,2104162,19497.999998
2014,58,Female,2158721,12711.0
2014,58,Male,2022250,20202.0
2014,59,Female,2144112,13314.0
2014,59,Male,2001998,21035.0
2014,60,Female,2067330,13945.0
2014,60,Male,1909291,21917.0
2014,61,Female,1993603,14497.0
2014,61,Male,1832371,22942.0
2014,62,Female,1918885,15102.0
2014,62,Male,1758828,23313.0
2014,63,Female,1867784,15636.0
2014,63,Male,1697078,23942.0
2014,64,Female,1824488,16250.0
2014,64,Male,1657582,24095.0
2014,65,Female,1773336,17252.0
2014,65,Male,1603679,25245.0
2014,66,Female,1755063,18772.0
2014,66,Male,1585934,26738.0
2014,67,Female,1829488,20821.0
2014,67,Male,1650963,28739.0
2014,68,Female,1358747,17647.0
2014,68,Male,1209042,24308.0
2014,69,Female,1345689,18550.0
2014,69,Male,1185055,24779.0
2014,70,Female,1315108,20456.000005
2014,70,Male,1146491,26682.0
2014,71,Female,1349051,22737.0
2014,71,Male,1167497,29109.0
2014,72,Female,1182472,21996.0
2014,72,Male,1009358,27954.0
2014,73,Female,1088402,22031.0
2014,73,Male,911804,27463.03571
2014,74,Female,1031974,22630.0
2014,74,Male,856285,27642.964290000004
2014,75,Female,970257,24007.0
2014,75,Male,802253,28653.0
2014,76,Female,935578,25276.0
2014,76,Male,757425,29306.0
2014,77,Female,867050,26046.0
2014,77,Male,688949,29660.0
2014,78,Female,832251,27744.0
2014,78,Male,648535,30443.0
2014,79,Female,803816,29746.0
2014,79,Male,610259,31217.0
2014,80,Female,724228,30447.0
2014,80,Male,539379,31126.0
2014,81,Female,705241,32762.0
2014,81,Male,510488,32502.0
2014,82,Female,676862,34975.0
2014,82,Male,476120,33617.0
2014,83,Female,647978,37068.0
2014,83,Male,441164,34546.0
2014,84,Female,624702,40006.0
2014,84,Male,409786,35369.0
2014,85,Female,564914,40841.0
2014,85,Male,357550,34320.0
2014,86,Female,531576,42887.0
2014,86,Male,321182,34597.0
2014,87,Female,486026,44472.0
2014,87,Male,281708,33572.0
2014,88,Female,433558,44109.5
2014,88,Male,238972,31962.0
2014,89,Female,392451,44624.5
2014,89,Male,204618,30135.0
2014,90,Female,340847,44343.0
2014,90,Male,169528,27639.0
2014,91,Female,287364,41919.0
2014,91,Male,137553,24626.0
2014,92,Female,243088,39890.0
2014,92,Male,109511,21968.0
2014,93,Female,198892,35786.0
2014,93,Male,85837,18713.999997
2014,94,Female,155061,31044.5
2014,94,Male,62004,14440.0
2014,95,Female,113210,24831.5
2014,95,Male,42831,10652.0
2014,96,Female,89103,21542.0
2014,96,Male,31349,8459.0
2014,97,Female,62415,16788.0
2014,97,Male,20550,6071.0
2014,98,Female,45899,13133.0
2014,98,Male,13661,4254.0
2014,99,Female,32247,9872.0
2014,99,Male,9033,2783.0
2015,0,Female,1946416,10447.0
2015,0,Male,2037728,13008.0
2015,1,Female,1939791,678.0
2015,1,Male,2034037,916.0
2015,2,Female,1939544,442.0
2015,2,Male,2028128,562.0
2015,3,Female,1943688,316.0
2015,3,Male,2032589,462.0
2015,4,Female,1965133,248.0
2015,4,Male,2057652,341.0
2015,5,Female,1968677,222.0
2015,5,Male,2051812,321.0
2015,6,Female,1969565,233.0
2015,6,Male,2050863,283.0
2015,7,Female,2031542,207.0
2015,7,Male,2117169,241.0
2015,8,Female,2038698,195.0
2015,8,Male,2129067,269.0
2015,9,Female,2021471,168.0
2015,9,Male,2111955,263.0
2015,10,Female,2017209,167.0
2015,10,Male,2103824,274.0
2015,11,Female,2022633,198.0
2015,11,Male,2106264,266.0
2015,12,Female,2008578,225.0
2015,12,Male,2090047,293.0
2015,13,Female,2000331,292.0
2015,13,Male,2081713,394.0
2015,14,Female,2048610,352.0
2015,14,Male,2135404,549.0
2015,15,Female,2076776,368.0
2015,15,Male,2172730,724.0
2015,16,Female,2044802,485.0
2015,16,Male,2138534,988.0
2015,17,Female,2047831,569.0
2015,17,Male,2142909,1408.0
2015,18,Female,2059562,743.0
2015,18,Male,2152816,1841.0
2015,19,Female,2074268,833.0
2015,19,Male,2180044,2226.0
2015,20,Female,2117728,866.0
2015,20,Male,2234701,2499.0
2015,21,Female,2160465,993.0
2015,21,Male,2283851,2853.0
2015,22,Female,2191566,1022.0
2015,22,Male,2326309,3133.0
2015,23,Female,2258864,1086.0
2015,23,Male,2384845,3250.0
2015,24,Female,2314402,1183.0
2015,24,Male,2416767,3424.0
2015,25,Female,2317013,1285.0
2015,25,Male,2407150,3470.0
2015,26,Female,2228249,1258.0
2015,26,Male,2310078,3295.0
2015,27,Female,2180537,1328.0
2015,27,Male,2252787,3415.0
2015,28,Female,2145943,1387.0
2015,28,Male,2212889,3364.0
2015,29,Female,2157607,1466.0
2015,29,Male,2219103,3629.0
2015,30,Female,2182225,1602.0
2015,30,Male,2228921,3506.0
2015,31,Female,2122347,1639.0
2015,31,Male,2150648,3575.0
2015,32,Female,2158420,1847.0
2015,32,Male,2178883,3739.0
2015,33,Female,2161494,1928.0
2015,33,Male,2172804,3833.0
2015,34,Female,2141460,1995.0
2015,34,Male,2144681,3955.0
2015,35,Female,2174755,2063.0
2015,35,Male,2194031,4028.0
2015,36,Female,2048657,2245.0
2015,36,Male,2047481,3944.0
2015,37,Female,2010451,2206.0
2015,37,Male,2004257,4018.0
2015,38,Female,1995807,2387.0
2015,38,Male,1977213,4059.0
2015,39,Female,1936554,2325.0
2015,39,Male,1919263,4140.0
2015,40,Female,1992567,2603.0
2015,40,Male,1981640,4286.0
2015,41,Female,1938133,2837.0
2015,41,Male,1911287,4546.0
2015,42,Female,1973642,3181.0
2015,42,Male,1933982,4935.0
2015,43,Female,2059405,3487.0
2015,43,Male,2024198,5398.0
2015,44,Female,2178519,4084.0
2015,44,Male,2138784,6316.0
2015,45,Female,2197338,4389.0
2015,45,Male,2173551,6638.0
2015,46,Female,2086388,4659.0
2015,46,Male,2055085,7139.0
2015,47,Female,2045089,4889.0
2015,47,Male,2009937,7404.0
2015,48,Female,2053567,5534.0
2015,48,Male,2005926,8201.0
2015,49,Female,2090872,6102.0
2015,49,Male,2043857,9428.0
2015,50,Female,2218775,7052.0
2015,50,Male,2164006,10767.0
2015,51,Female,2268474,7850.0
2015,51,Male,2193965,12171.0
2015,52,Female,2271097,8738.0
2015,52,Male,2186960,13212.0
2015,53,Female,2269046,9477.0
