Year,Gender,AgeGroupStart,avg_mx_5yr_band
1990,Female,50,0.00432433040941564
1990,Female,55,0.006827941694532466
1990,Female,60,0.010696119280438348
1990,Female,65,0.016025278715604465
1990,Female,70,0.024716840209974063
1990,Female,75,0.03869641180955015
1990,Female,80,0.06442577713677056
1990,Female,85,0.1092582655976497
1990,Female,90,0.18833686173957462
1990,Female,95,0.2790958688487728
1990,Male,0,0.0025812862764084824
1990,Male,5,0.0002562324775632038
1990,Male,10,0.00031714028916116023
1990,Male,15,0.001261485166741889
1990,Male,20,0.0016632588591715034
1990,Male,25,0.0018513015047323203
1990,Male,30,0.002223641774201057
1990,Male,35,0.0027923808716817156
1990,Male,40,0.003426603958874583
1990,Male,45,0.004914665384364794
1990,Male,50,0.007561424804684335
1990,Male,55,0.012107237772528928
1990,Male,60,0.019040536743475098
1990,Male,65,0.02856333738525043
1990,Male,70,0.04362955137918574
1990,Male,75,0.0664149460470932
1990,Male,80,0.10268345292626643
1990,Male,85,0.15449249351250166
1990,Male,90,0.24474657764887936
1990,Male,95,0.31510575385908696
1991,Female,0,0.001968621507751333
1991,Female,5,0.00018427476382810412
1991,Female,10,0.00018309520453368893
1991,Female,15,0.0004680536674817533
1991,Female,20,0.000524457689924209
1991,Female,25,0.00062232741253649
1991,Female,30,0.0008442653305055865
1991,Female,35,0.0011644573465640008
1991,Female,40,0.001637361055745707
1991,Female,45,0.002679860422207594
1991,Female,50,0.0042441691659192895
1991,Female,55,0.006855733090545754
1991,Female,60,0.010512934499460103
1991,Female,65,0.015933461037995353
1991,Female,70,0.024587107417079264
1991,Female,75,0.03809871534767209
1991,Female,80,0.0635566512167502
1991,Female,85,0.1083006532188056
1991,Female,90,0.1836744040068519
1991,Female,95,0.2869816379921871
1991,Male,0,0.002481921540256192
1991,Male,5,0.0002453350098170042
1991,Male,10,0.00033121453131138815
1991,Male,15,0.001270654516879878
1991,Male,20,0.0016552003057553513
1991,Male,25,0.0018054402321455796
1991,Male,30,0.0022221952066830137
1991,Male,35,0.0028023593191713837
1991,Male,40,0.003457725216907104
1991,Male,45,0.00496379174017521
1991,Male,50,0.007372527182605365
1991,Male,55,0.011915876948530794
1991,Male,60,0.018587926842531178
1991,Male,65,0.028210137161291636
1991,Male,70,0.04278470084681363
1991,Male,75,0.06462917614334822
1991,Male,80,0.10214945961588622
1991,Male,85,0.15503765349688858
1991,Male,90,0.23674248692340455
1991,Male,95,0.3398433296863369
1992,Female,0,0.0018741801063684488
1992,Female,5,0.00016813237238703994
1992,Female,10,0.00018209317939447186
1992,Female,15,0.0004374467518424035
1992,Female,20,0.000497200109329845
1992,Female,25,0.0006146289970293738
1992,Female,30,0.0008279130415764991
1992,Female,35,0.0011724786855911238
1992,Female,40,0.0016719453365852226
1992,Female,45,0.002574651824055758
1992,Female,50,0.004171796742947041
1992,Female,55,0.00669533256593422
1992,Female,60,0.010328277589155216
1992,Female,65,0.015814259272507066
1992,Female,70,0.024432358276873716
1992,Female,75,0.0374241118624257
1992,Female,80,0.06262971856502134
1992,Female,85,0.1055856026862471
1992,Female,90,0.17752901914282224
1992,Female,95,0.279669716026474
1992,Male,0,0.0023158366580869664
1992,Male,5,0.0002371883649436635
1992,Male,10,0.0003084887237676523
1992,Male,15,0.001213552430251338
1992,Male,20,0.001580625595338814
1992,Male,25,0.001745401808540184
1992,Male,30,0.0022123987006427612
1992,Male,35,0.002826016761937216
1992,Male,40,0.0036051549328625304
1992,Male,45,0.004905431394015894
1992,Male,50,0.00726452443059618
1992,Male,55,0.011573809882254937
1992,Male,60,0.0180549698259517
1992,Male,65,0.02782500019584158
1992,Male,70,0.041592101505329535
1992,Male,75,0.06312842172333308
1992,Male,80,0.09964343247750419
1992,Male,85,0.15303943002401796
1992,Male,90,0.2353851219188182
1992,Male,95,0.34241985086239773
1993,Female,0,0.0018520929558554558
1993,Female,5,0.0001891332645489969
1993,Female,10,0.00019157462289977074
1993,Female,15,0.0004514655873563558
1993,Female,20,0.000508204194642196
1993,Female,25,0.0006316644986582861
1993,Female,30,0.0008539876573222445
1993,Female,35,0.0012093199742600987
1993,Female,40,0.0017040626203884666
1993,Female,45,0.0026486170689136814
1993,Female,50,0.004177457861344555
1993,Female,55,0.006700871703653887
1993,Female,60,0.010509530458294286
1993,Female,65,0.015983604213055978
1993,Female,70,0.024690281033645053
1993,Female,75,0.03853631952352075
1993,Female,80,0.06443288026202718
1993,Female,85,0.1100023707395216
1993,Female,90,0.18351753819493194
1993,Female,95,0.2996821923314282
