Year,Age,mx_male,mx_female,mx_diff
1987,56,0.011351816700622647,0.006192450595013731,0.005159366105608916
1987,57,0.012555783099520301,0.0070237154891948745,0.005532067610325426
1987,58,0.014387799193745346,0.007967093916167494,0.006420705277577852
1987,59,0.015098680227630465,0.008122373980314361,0.006976306247316103
1987,60,0.017094042127358374,0.00917475538791093,0.007919286739447444
1987,61,0.01882718037062678,0.01024834820278349,0.008578832167843291
1987,62,0.02061817460587763,0.011433914287045072,0.009184260318832557
1987,63,0.02183401736899339,0.011988031868869707,0.009845985500123682
1987,64,0.023288373237126927,0.01280247449777942,0.010485898739347507
1987,65,0.02553149429973715,0.01393087258335626,0.01160062171638089
1987,66,0.027665330250292004,0.01541474042430599,0.012250589825986015
1987,67,0.030207626760579465,0.016986464013903038,0.013221162746676427
1987,68,0.03309174518281559,0.0180423056836801,0.015049439499135488
1987,69,0.03483930072913921,0.019028062702983756,0.015811238026155455
1987,70,0.03823184343886979,0.020776357331401065,0.017455486107468724
1987,71,0.04288585781896775,0.023407945457214467,0.01947791236175328
1987,72,0.04853982126687926,0.026387787538318417,0.02215203372856084
1987,73,0.05218203458194201,0.02859669185696938,0.02358534272497263
1987,74,0.05497559933277271,0.029953502557180656,0.025022096775592056
1987,75,0.05778735595101367,0.03260280996179602,0.025184545989217648
1987,76,0.06499586273239012,0.036826368161869905,0.028169494570520218
1987,77,0.06976250633889816,0.040282538225180034,0.029479968113718127
1987,78,0.07711211378028943,0.04320150898995321,0.03391060479033622
1987,79,0.08388789511663076,0.04864053828476409,0.03524735683186667
1987,80,0.09172154874919415,0.054685248503004664,0.03703630024618949
1987,81,0.10011295788284653,0.06030747348662965,0.03980548439621689
1987,82,0.10753060658917887,0.06734474711826482,0.04018585947091405
1987,83,0.11596096717181213,0.07437830009920868,0.041582667072603455
1987,84,0.12578189110315258,0.08156806525238201,0.04421382585077056
1987,85,0.13106138421692745,0.08752373155905457,0.04353765265787288
1987,86,0.1493795364083353,0.10664208253149422,0.04273745387684107
1987,87,0.16155256668503346,0.11564913684340093,0.04590342984163252
1987,88,0.1677043108203956,0.1254668797465148,0.04223743107388081
1987,89,0.17679012345679013,0.13230756759769177,0.044482555859098355
1987,90,0.22295317491824043,0.16189635607111336,0.061056818847127076
1987,91,0.2623064301097323,0.19136047995492136,0.07094595015481095
1987,92,0.2527154024065345,0.200284285854328,0.0524311165522065
1987,93,0.22934238270954138,0.20154645709215363,0.02779592561738775
1987,94,0.2410626992561105,0.2173518055870997,0.023710893669010802
1987,95,0.2935173676980441,0.2368237347294939,0.056693632968550206
1987,96,0.30979691613388494,0.257386079118678,0.052410837015206935
1987,97,0.3191075366454793,0.2801563461329666,0.03895119051251272
1987,98,0.3305196023260176,0.30462772413065276,0.02589187819536487
1987,99,0.2425350396099939,0.26719978851364745,-0.024664748903653555
1988,0,0.011452101728925468,0.00921207166700729,0.0022400300619181777
1988,1,0.0008554725462267627,0.0007394358048363617,0.00011603674139040103
1988,2,0.0005955029850393312,0.00044858843983082127,0.0001469145452085099
1988,3,0.00046126980989094266,0.0003483727429998852,0.00011289706689105746
1988,4,0.0003687978344806738,0.0002798152988726783,8.898253560799555e-05
1988,5,0.0003263343764186256,0.0002446945641074328,8.16398123111928e-05
1988,6,0.00029077086768301104,0.00019502615278031325,9.574471490269779e-05
1988,7,0.0002590452224387584,0.00019723618520135763,6.180903723740076e-05
1988,8,0.00027068617514711764,0.00019957735150665916,7.110882364045847e-05
1988,9,0.00026781571833787564,0.00019071103137925484,7.71046869586208e-05
1988,10,0.0002681575925811248,0.00018022754176219425,8.793005081893053e-05
1988,11,0.000276838665288677,0.00017007916022496945,0.00010675950506370757
1988,12,0.00030076857657763186,0.00018085297420065223,0.00011991560237697963
1988,13,0.00039106491082291486,0.0002148988632224959,0.00017616604760041895
1988,14,0.000489108420040749,0.0002892067408688533,0.00019990167917189564
1988,15,0.0006956711002778589,0.00032984650160009334,0.0003658245986777655
1988,16,0.001026309699258825,0.0004854822253762777,0.0005408274738825474
1988,17,0.0012313359375038743,0.0004986643483425861,0.0007326715891612882
1988,18,0.001547082658858221,0.0005499168116038916,0.0009971658472543294
1988,19,0.0015871815045693882,0.0005215743537262146,0.0010656071508431736
1988,20,0.0016529953415585828,0.0005083960265907176,0.0011445993149678652
1988,21,0.0016681390098621165,0.0005550462734438938,0.0011130927364182226
1988,22,0.0017058457705028944,0.0005361856064781019,0.0011696601640247925
1988,23,0.001719075202859781,0.0005783836328058387,0.0011406915700539425
1988,24,0.0017027589556100136,0.0005504462768253047,0.001152312678784709
1988,25,0.0017081683662290648,0.0006053965701429548,0.00110277179608611
1988,26,0.001809461240066879,0.0006289009989904117,0.0011805602410764672
1988,27,0.0017523532758608271,0.0006486813390267607,0.0011036719368340666
1988,28,0.0019410214402735238,0.0007332674581008951,0.0012077539821726286
1988,29,0.0018079108896338861,0.0006860264950884448,0.0011218843945454413
1988,30,0.0020821980566748002,0.0007453725346056262,0.0013368255220691742
1988,31,0.0021013268654455582,0.0008206130688231494,0.0012807137966224088
1988,32,0.002220618574367635,0.0008363653145741365,0.0013842532597934986
1988,33,0.002307631174912397,0.0008615788972077468,0.0014460522777046503
1988,34,0.002261126555003965,0.0009284689475816352,0.00133265760742233
1988,35,0.002510434789548451,0.001012264062906735,0.001498170726641716
1988,36,0.002557015526495836,0.0011185378005717428,0.001438477725924093
1988,37,0.0026789876274825835,0.0011370247384765116,0.001541962889006072
1988,38,0.0030265146720040974,0.0012886019775979756,0.0017379126944061219
1988,39,0.0028088401204816728,0.0012873597013449726,0.0015214804191367001
1988,40,0.003030190097981079,0.0013954796921403104,0.0016347104058407685
1988,41,0.0030108044052988892,0.0014641870854721123,0.001546617319826777
1988,42,0.0035567300951391354,0.0018096053098453381,0.0017471247852937973
1988,43,0.003675278116092391,0.0018969890812837763,0.0017782890348086147
1988,44,0.0038904882277115906,0.0020049914191180847,0.001885496808593506
1988,45,0.004166087393591992,0.002098149425740705,0.002067937967851287
1988,46,0.004658854134559667,0.002490156574992508,0.002168697559567159
1988,47,0.005025509561310323,0.0028344239546119216,0.0021910856066984013
1988,48,0.0057125336861979376,0.0031251067901445512,0.0025874268960533863
1988,49,0.005601728145142988,0.0033291403743709565,0.0022725877707720317
1988,50,0.0063692668591239015,0.0035543396092940923,0.0028149272498298092
1988,51,0.007207536195328184,0.004088724702630107,0.0031188114926980768
1988,52,0.008035426792805778,0.004592028411655482,0.0034433983811502956
1988,53,0.008881980999487633,0.005011082978086704,0.003870898021400929
1988,54,0.009375561089469863,0.005353907129601413,0.00402165395986845
1988,55,0.010818918940877295,0.006087420670494986,0.004731498270382308
1988,56,0.011679760068012216,0.006541558426398263,0.005138201641613953
1988,57,0.012027924813142339,0.006901644245657177,0.005126280567485162
1988,58,0.014413293243862129,0.00813280181569529,0.00628049142816684
1988,59,0.014726435803753865,0.008080076665497008,0.006646359138256857
1988,60,0.01684023502942696,0.009144734723895608,0.007695500305531351
1988,61,0.018396897609074692,0.010165464173033194,0.008231433436041498
1988,62,0.020515090377568247,0.011291407730033108,0.009223682647535139
1988,63,0.021700929095746224,0.012121646946551688,0.009579282149194537
1988,64,0.022835986433988036,0.01272566374681922,0.010110322687168816
1988,65,0.025839779500548263,0.014130643944130085,0.011709135556418178
1988,66,0.02735400851832099,0.01507077104936992,0.01228323746895107
1988,67,0.029160092442861538,0.016284786550248787,0.012875305892612751
1988,68,0.03375704008823903,0.01859506961657573,0.015161970471663299
1988,69,0.034830036634656,0.01906284879594535,0.01576718783871065
1988,70,0.037805666627076816,0.02097919139590164,0.016826475231175177
1988,71,0.04107145373332018,0.02252535822090933,0.018546095512410852
1988,72,0.04742248999378574,0.0261767872277069,0.02124570276607884
1988,73,0.051445507180843224,0.028658077863456838,0.022787429317386386
1988,74,0.05529948424381016,0.0305491626243671,0.02475032161944306
1988,75,0.05888469802207995,0.03316508500093015,0.0257196130211498
1988,76,0.06334579390859102,0.036270023485797935,0.027075770422793084
1988,77,0.06933892559109875,0.04008329067147239,0.029255634919626357
1988,78,0.0764778075202211,0.043917410465949394,0.0325603970542717
1988,79,0.08276544324997111,0.04829721459346616,0.034468228656504944
1988,80,0.0930779860091545,0.05597737162750217,0.037100614381652325
1988,81,0.09909116137088941,0.06065836611440863,0.03843279525648079
1988,82,0.10777294358113278,0.06764050507551374,0.04013243850561904
1988,83,0.11687768128073664,0.07555217337811174,0.0413255079026249
1988,84,0.12688190117983253,0.08283979177266428,0.04404210940716825
1988,85,0.13907268356751668,0.0924564775007571,0.04661620606675958
1988,86,0.14583025065845936,0.10036923498819819,0.04546101567026117
1988,87,0.16306485040653287,0.12036117381489841,0.04270367659163446
1988,88,0.17964429500508783,0.13383877038330977,0.04580552462177806
1988,89,0.1722849288691268,0.13027577966651024,0.04200914920261656
1988,90,0.22155123950456088,0.16609801488833748,0.0554532246162234
1988,91,0.2591545065451906,0.18669443032049265,0.07246007622469797
1988,92,0.287568284442199,0.21236720884583896,0.07520107559636005
1988,93,0.2600319910981292,0.21655585337835487,0.04347613771977432
1988,94,0.24030052962187462,0.21902882397087028,0.021271705651004336
1988,95,0.3026007802340702,0.2508827852112004,0.051717995022869834
1988,96,0.32934131736526945,0.27082688138742644,0.058514435977843005
1988,97,0.32238349885408707,0.275337253545486,0.047046245308601076
1988,98,0.3598837209302326,0.31206071101151067,0.047823009918721904
1988,99,0.2730752871118673,0.3016582458867729,-0.02858295877490563
1989,0,0.011451060779331113,0.009291593548862666,0.0021594672304684464
1989,1,0.0008385871297900975,0.0007650803334350106,7.350679635508689e-05
1989,2,0.0005491358417121663,0.00043446704533781495,0.00011466879637435135
1989,3,0.00044011725023748103,0.0003409074315573573,9.920981868012375e-05
1989,4,0.0003638986923090038,0.0002679067773717006,9.599191493730319e-05
1989,5,0.00028566551833335985,0.00025384143831969633,3.182408001366351e-05
1989,6,0.0002685921246741603,0.00021645266298942037,5.2139461684739955e-05
1989,7,0.00026806902933293957,0.00019687882193128534,7.119020740165423e-05
1989,8,0.00028120880052445973,0.00019203607433218567,8.917272619227406e-05
1989,9,0.00027311123499293926,0.00018429078388759162,8.882045110534764e-05
1989,10,0.00023908855476477599,0.00017870415121620358,6.03844035485724e-05
1989,11,0.0002763425884975577,0.00018147950101027636,9.486308748728135e-05
1989,12,0.00032469425110465995,0.000197350183673357,0.00012734406743130297
1989,13,0.00038923036505328763,0.0002113203051883412,0.00017791005986494642
1989,14,0.00047418748889084414,0.00026561350187453465,0.0002085739870163095
1989,15,0.0006641508711445593,0.00039250844397178226,0.0002716424271727771
1989,16,0.0010041604244838893,0.0004977246871444823,0.0005064357373394069
1989,17,0.0012448348742636292,0.0005028376443736283,0.0007419972298900009
1989,18,0.0015092383605212634,0.000532375058228522,0.0009768633022927413
1989,19,0.0015211325985754534,0.000497402706053254,0.0010237298925221995
1989,20,0.0014969449127294212,0.0005048446778646273,0.000992100234864794
1989,21,0.001593998245244576,0.0005233072802747934,0.0010706909649697827
1989,22,0.0016290731515628154,0.0005189786821620819,0.0011100944694007334
1989,23,0.0016834990600766587,0.0005641593793465235,0.001119339680730135
1989,24,0.0017246571488716493,0.0005413037546076439,0.0011833533942640054
1989,25,0.0017223699073973754,0.0006156234975283892,0.0011067464098689862
1989,26,0.0017750192407023583,0.0006160312575676254,0.001158987983134733
1989,27,0.0018818569733688587,0.0006518175539552382,0.0012300394194136206
1989,28,0.001969779035845571,0.0006896620703483889,0.0012801169654971822
1989,29,0.001856382122481831,0.0006852021390261515,0.0011711799834556796
1989,30,0.0019931076334358303,0.0007375642688307841,0.0012555433646050463
1989,31,0.0021147286258381627,0.0008204954934387756,0.0012942331323993871
1989,32,0.002321648123365112,0.0008554721718459366,0.0014661759515191752
1989,33,0.0024068575156468226,0.000917908320543968,0.0014889491951028547
1989,34,0.0024106394047762316,0.0009832388716717387,0.001427400533104493
1989,35,0.002572326204830238,0.0010041739414711412,0.0015681522633590969
1989,36,0.002685074037774104,0.0010769596140144744,0.0016081144237596297
1989,37,0.002763753786736991,0.0011369683453171593,0.0016267854414198316
1989,38,0.003088101111062237,0.0012546562510805357,0.0018334448599817011
1989,39,0.0028201084995504062,0.001205862346175252,0.0016142461533751543
1989,40,0.003064335812016333,0.0014457073348199936,0.0016186284771963395
1989,41,0.0032506402308924653,0.00152612092219127,0.0017245193087011953
1989,42,0.0032780775610473053,0.001612608650847015,0.0016654689102002904
1989,43,0.003893098250740649,0.0019834911538807935,0.0019096070968598554
1989,44,0.0038315366747592255,0.0019796873306071106,0.0018518493441521148
1989,45,0.0042655402327411275,0.002141442406666427,0.0021240978260747005
1989,46,0.004493447778967214,0.002430228239595173,0.0020632195393720408
1989,47,0.005040401310194424,0.002721607715625757,0.002318793594568667
1989,48,0.005698887637636561,0.0029737753668448636,0.0027251122707916977
1989,49,0.005589531245141346,0.003119358753011944,0.0024701724921294015
1989,50,0.006360171367965863,0.0035934191395310257,0.0027667522284348374
1989,51,0.0069458932023992595,0.003993653126841117,0.0029522400755581423
1989,52,0.007805812465225096,0.00441175680347352,0.0033940556617515763
1989,53,0.008518473245118112,0.0048317342295824805,0.0036867390155356315
1989,54,0.009243408147886538,0.005188163771975428,0.00405524437591111
1989,55,0.010348485670858595,0.005723001475541931,0.004625484195316665
1989,56,0.011494345816874816,0.0063676448792055725,0.005126700937669243
1989,57,0.012060790089197613,0.006720371359836014,0.005340418729361599
1989,58,0.013930871938632483,0.007813832243649245,0.006117039694983239
1989,59,0.014648414845904033,0.008248962367365368,0.006399452478538665
1989,60,0.016038250397969196,0.00889801505817933,0.007140235339789866
1989,61,0.017646452486250214,0.009834314696322271,0.007812137789927943
1989,62,0.019816514544920297,0.010902538925664026,0.00891397561925627
1989,63,0.021515078817161266,0.011681569463650095,0.00983350935351117
1989,64,0.022289363809829068,0.012679629494862652,0.009609734314966416
1989,65,0.024792710125993947,0.013713607249084691,0.011079102876909256
1989,66,0.02684281692248281,0.014845558013140586,0.011997258909342225
1989,67,0.028150070818107532,0.015767373024354575,0.012382697793752957
1989,68,0.032123197430611074,0.01796361577947179,0.014159581651139282
1989,69,0.034372929193766104,0.01926421179818216,0.015108717395583945
1989,70,0.037102719289412736,0.02073467200286916,0.016368047286543577
1989,71,0.039702198771692385,0.02215491182050237,0.017547286951190014
1989,72,0.0451547905669692,0.02545367321252118,0.01970111735444802
1989,73,0.04843922648449815,0.027962387190411095,0.020476839294087057
1989,74,0.05355522522234362,0.029694278088629865,0.023860947133713756
1989,75,0.05696693341897956,0.03262791539371753,0.024339018025262026
1989,76,0.06234298585179694,0.036278721629228815,0.026064264222568127
1989,77,0.06656971021027697,0.03849494603739838,0.02807476417287859
1989,78,0.07279178941990161,0.04336429752210179,0.02942749189779982
1989,79,0.07997626322830506,0.04741155263222211,0.03256471059608295
1989,80,0.08783822085907875,0.052940457683613135,0.03489776317546561
1989,81,0.09752963191956936,0.05952271388602562,0.03800691803354374
1989,82,0.10273339345685069,0.06515865974139907,0.037574733715451614
1989,83,0.1129511072133304,0.07332612198944789,0.03962498522388251
1989,84,0.12218134646762539,0.07993678090130109,0.042244565566324305
1989,85,0.13053098983521536,0.08803547786106511,0.042495511974150246
1989,86,0.14628508067154794,0.10038585434396796,0.04589922632757998
1989,87,0.15321387473286208,0.10913228852473367,0.04408158620812841
1989,88,0.1758628217091272,0.1318634957098387,0.04399932599928849
1989,89,0.17420344437058374,0.12972782179739795,0.0444756225731858
1989,90,0.19919420167488025,0.15184899895278875,0.0473452027220915
1989,91,0.23968110638500106,0.18164651261030101,0.05803459377470005
1989,92,0.25859880311914407,0.19599238477334954,0.06260641834579453
1989,93,0.2732824714371618,0.2180069261863121,0.055275545250849684
1989,94,0.25544820892888653,0.2209141660851361,0.034534042843750445
1989,95,0.28688887483397635,0.2503941885347449,0.03649468629923147
1989,96,0.3228650137741047,0.27632379793061473,0.04654121584348997
1989,97,0.3155484030700669,0.28208448241070827,0.033463920659358604
1989,98,0.3339713962264151,0.29650627513689004,0.037465121089525044
1989,99,0.29934230852211435,0.28537968441814593,0.013962624103968424
1990,0,0.010825639490858099,0.008586126809856095,0.002239512681002004
1990,1,0.0007970866457369243,0.0006825633109819908,0.00011452333475493357
1990,2,0.0005409737632987191,0.0003928828607611002,0.0001480909025376189
1990,3,0.00040691064573301856,0.0003088338222269716,9.807682350604694e-05
1990,4,0.00033582083641565117,0.000253675806749992,8.214502966565919e-05
1990,5,0.00029076615821499295,0.00022211608153831252,6.865007667668043e-05
1990,6,0.00027147876953755924,0.00021038122111928558,6.109754841827366e-05
1990,7,0.00024567309600668575,0.00017317004102722,7.250305497946574e-05
1990,8,0.00024940279720824746,0.00015796228057229558,9.144051663595188e-05
1990,9,0.0002238415668485335,0.00016733937093783678,5.650219591069673e-05
1990,10,0.0002204771145807462,0.00016068930169416392,5.978781288658227e-05
1990,11,0.00022315358629679987,0.00016309794237520062,6.005564392159925e-05
1990,12,0.0002787018046809182,0.0001799226877662871,9.877911691463112e-05
1990,13,0.00034345952055359904,0.0002231979487564124,0.00012026157179718665
1990,14,0.000519909419693738,0.0002813741634311785,0.00023853525626255952
1990,15,0.000684383760476168,0.0003580095407697205,0.0003263742197064475
1990,16,0.0010451414812988839,0.0004594162467886303,0.0005857252345102535
1990,17,0.0013406829304610267,0.0005105686510848234,0.0008301142793762033
1990,18,0.0016576709019128265,0.0005259428122571997,0.001131728089655627
1990,19,0.0015795467595605406,0.00047296090935811097,0.0011065858502024295
1990,20,0.0015676953185841307,0.00047338472602480476,0.0010943105925593259
1990,21,0.00165520630436323,0.0005043006826184187,0.0011509056217448113
1990,22,0.0017177410105331666,0.000500985846732805,0.0012167551638003616
1990,23,0.0017171092939800387,0.000546329808948959,0.0011707794850310798
1990,24,0.0016585423683969512,0.0005413583134261038,0.0011171840549708476
1990,25,0.0017555981892628289,0.0005763643019196602,0.0011792338873431686
1990,26,0.001755815813544607,0.0006179650234668748,0.0011378507900777323
1990,27,0.0018527112106807631,0.0006544367817813788,0.0011982744288993844
1990,28,0.0019572927887989418,0.0006665333599946677,0.001290759428804274
1990,29,0.0019350895213744597,0.0006754309157257576,0.001259658605648702
1990,30,0.002025871137905718,0.0007568722674034146,0.0012689988705023034
1990,31,0.002133239753984818,0.0007888320067098792,0.0013444077472749387
1990,32,0.002260233785334216,0.000822113909812877,0.0014381198755213389
1990,33,0.002332936877472934,0.0008875714032512998,0.0014453654742216343
1990,34,0.0023659273163075993,0.0009513236347908972,0.0014146036815167022
1990,35,0.0025757087666742695,0.000990644277237015,0.0015850644894372546
1990,36,0.002659611377545862,0.0010950518635822666,0.0015645595139635953
1990,37,0.0028149492849483303,0.0011169461134728192,0.001698003171475511
1990,38,0.0030217929413974168,0.0012895642970033108,0.001732228644394106
1990,39,0.0028898419878426985,0.0012281691050152676,0.0016616728828274308
1990,40,0.00305948966264148,0.0013587522819536024,0.0017007373806878778
1990,41,0.0032236531570406742,0.0015018702893729937,0.0017217828676676806
1990,42,0.0034762359203204386,0.0016788339457827059,0.0017974019745377328
1990,43,0.003440216335391659,0.0016616404009258442,0.001778575934465815
1990,44,0.00393342471897866,0.0019944717998911857,0.0019389529190874744
1990,45,0.00411980451044712,0.0021562614672209594,0.0019635430432261604
1990,46,0.004557679842119776,0.002466573993395117,0.002091105848724659
1990,47,0.00475699680328727,0.002595737422730739,0.002161259380556531
1990,48,0.005617954519019215,0.0031019753904223874,0.002515979128596828
1990,49,0.005520891246950591,0.003083989451774634,0.002436901795175957
1990,50,0.006215949302505323,0.00359539731309115,0.002620551989414173
1990,51,0.006890423447679564,0.003908695436035661,0.002981728011643903
1990,52,0.007632776424695602,0.004286437724771902,0.0033463386999236996
1990,53,0.008113294975884665,0.004748886658833697,0.003364408317050968
1990,54,0.008954679872656527,0.0050822349143457915,0.0038724449583107355
1990,55,0.010019522814049515,0.005795401216743977,0.0042241215973055374
1990,56,0.010859912489556804,0.0062216518123731045,0.0046382606771837
1990,57,0.011911826322996085,0.006766656190642865,0.0051451701323532205
1990,58,0.014032508885073609,0.0076471274350938855,0.0063853814499797235
1990,59,0.013712418350968626,0.007708871817808501,0.006003546533160125
1990,60,0.01571624582946716,0.009034774760379179,0.00668147106908798
1990,61,0.017163988881971997,0.009678001885897776,0.007485986996074221
1990,62,0.019266784544178062,0.01070867519964993,0.008558109344528133
1990,63,0.020849885628310357,0.011669167982217062,0.009180717646093295
1990,64,0.02220577883344791,0.012389976574047794,0.009815802259400116
1990,65,0.024620649778875153,0.013699754676400111,0.010920895102475042
1990,66,0.026266901491894222,0.01479867841722028,0.011468223074673942
1990,67,0.0282125773620852,0.016003287372340223,0.012209289989744979
1990,68,0.03092950058378086,0.01738745394226666,0.013542046641514198
1990,69,0.032787057709616714,0.01823721916979506,0.014549838539821655
1990,70,0.03696591161861952,0.02102094028116221,0.01594497133745731
1990,71,0.03894197625088527,0.02221199733735651,0.016729978913528756
1990,72,0.04316242360970758,0.02444669156622576,0.01871573204348182
1990,73,0.04768060860627134,0.02687481809470234,0.020805790511568997
1990,74,0.05139683681044498,0.029029753770423494,0.02236708304002149
1990,75,0.05519925100068202,0.03173067683893784,0.02346857416174418
1990,76,0.06180485605471935,0.035699514210186946,0.026105341844532406
1990,77,0.06704205021268111,0.03856454597324204,0.028477504239439073
1990,78,0.07022973540052851,0.04163165290831927,0.028598082492209242
1990,79,0.07779883756685503,0.045855669117064665,0.031943168449790366
1990,80,0.08774536979255858,0.05260517149314011,0.03514019829941847
1990,81,0.0944033880222225,0.05718049048533159,0.03722289753689092
1990,82,0.10174502117326976,0.06399785988861341,0.037747161284656355
1990,83,0.11049557383966245,0.07038719499203122,0.04010837884763123
1990,84,0.11902791180361894,0.07795816882473643,0.04106974297888251
1990,85,0.12872860433831215,0.086841673865919,0.041886930472393155
1990,86,0.14357817272979728,0.09783578385850386,0.04574238887129342
1990,87,0.1561877811761317,0.11021712583557446,0.045970655340557234
1990,88,0.1697380047480651,0.12136569717707443,0.048372307570990675
1990,89,0.17422990457020215,0.1300310472511768,0.04419885731902534
1990,90,0.20139794321848822,0.15120660107718265,0.05019134214130558
1990,91,0.22557546315169633,0.16746516726149058,0.05811029589020575
1990,92,0.24874357261133545,0.19145933894175513,0.057284233669580326
1990,93,0.26630154163900566,0.20820960356467125,0.05809193807433441
1990,94,0.2817143676238712,0.2233435978527735,0.0583707697710977
1990,95,0.29785418990747425,0.25049470527251183,0.04735948463496242
1990,96,0.3226937269372694,0.2726410301287661,0.05005269680850327
1990,97,0.32541296060991104,0.28692414022262835,0.038488820387282685
1990,98,0.35789675689886774,0.29610438353547897,0.061792373363388775
1990,99,0.2716711349419124,0.28931508508447884,-0.017643950142566422
1991,0,0.010342237780152124,0.00813460779646251,0.0022076299836896133
1991,1,0.0007795738790844827,0.0006988058656179225,8.076801346656017e-05
1991,2,0.0005279091565304517,0.00044095698973361673,8.695216679683497e-05
1991,3,0.00042641683821367056,0.00032993590994949233,9.648092826417822e-05
1991,4,0.00033347004730023176,0.00023880097699312155,9.46690703071102e-05
1991,5,0.0003043920400954885,0.00021291762963503706,9.147441046045146e-05
1991,6,0.0002454436539827606,0.00020112139064885537,4.432226333390523e-05
1991,7,0.00022798026934396222,0.0001659804617285051,6.199980761545712e-05
1991,8,0.0002281312953604281,0.000177478371090192,5.06529242702361e-05
1991,9,0.00022072779030238152,0.00016387596603793103,5.685182426445049e-05
1991,10,0.00023685569081246754,0.00015869224321162135,7.816344760084619e-05
1991,11,0.00026171770692819324,0.00015158194146373542,0.00011013576546445783
1991,12,0.00026193912980477174,0.00018239491539097402,7.954421441379772e-05
1991,13,0.0003819587939893006,0.00017128612003516438,0.0002106726739541362
1991,14,0.0005136013350222077,0.00025152080256694945,0.00026208053245525825
1991,15,0.0007051539164566104,0.00034068040516766873,0.00036447351128894166
1991,16,0.0010615540600280402,0.0004583508037617723,0.0006032032562662678
1991,17,0.0012956265559163783,0.0004915128237656869,0.0008041137321506914
1991,18,0.0016783117240175935,0.0005321409523396745,0.001146170771677919
1991,19,0.001612626327980768,0.0005175833523739644,0.0010950429756068037
1991,20,0.0016170908600661913,0.0004970911149974193,0.0011199997450687719
1991,21,0.0016818013113942844,0.0005402418431199429,0.0011415594682743415
1991,22,0.0017152380089198664,0.0005226543436386978,0.0011925836652811686
1991,23,0.0016704147050928026,0.0005084435563679774,0.0011619711487248251
1991,24,0.0015914566433036126,0.0005538575914970079,0.0010375990518066047
1991,25,0.0016909929764977309,0.0005669781315128944,0.0011240148449848364
1991,26,0.0017279066940150175,0.0005910651229745192,0.0011368415710404983
1991,27,0.0018370693143614854,0.0006371334183787761,0.0011999358959827093
1991,28,0.0019275469221060894,0.0006694806229570638,0.0012580662991490256
1991,29,0.001843685253747576,0.0006469797668591962,0.0011967054868883798
1991,30,0.0020274718234875697,0.0007695845347967515,0.0012578872886908183
1991,31,0.002142073786743454,0.0008308484270048655,0.0013112253597385884
1991,32,0.002223781330904406,0.0007988489333669469,0.0014249323975374592
1991,33,0.0023449074031684177,0.0008789055432115743,0.0014660018599568433
1991,34,0.002372741689111222,0.0009431392141477947,0.0014296024749634272
1991,35,0.0025294050288614573,0.001044359586404237,0.0014850454424572203
1991,36,0.002708458691696693,0.0010580911393719915,0.0016503675523247014
1991,37,0.0028283383463315955,0.001130771435801232,0.0016975669105303635
1991,38,0.0030533619574199,0.0013223391171386784,0.0017310228402812216
1991,39,0.0028922325715472733,0.0012667254541038656,0.0016255071174434076
1991,40,0.0032152876147599103,0.0014109816422939944,0.001804305972465916
1991,41,0.0033411460765088554,0.001519299409935378,0.0018218466665734774
1991,42,0.003542334668499496,0.001645567009637856,0.00189676765886164
1991,43,0.0036134812397968412,0.0017900882011338503,0.001823393038662991
1991,44,0.0035763764849704146,0.0018208690157274566,0.001755507469242958
1991,45,0.004354582973194201,0.0022542072415888074,0.0021003757316053933
1991,46,0.004590644706858455,0.002465536629045021,0.002125108077813434
1991,47,0.004894077414495062,0.0026016213320603017,0.00229245608243476
1991,48,0.00540482246493231,0.0029071173618335755,0.002497705103098734
1991,49,0.005574831141396018,0.0031708195465102655,0.0024040115948857524
1991,50,0.006171007554887451,0.0035026660763441066,0.0026683414785433446
1991,51,0.0067115383775425965,0.003977253860202557,0.0027342845173400398
1991,52,0.007429165649571752,0.004213345912161593,0.003215819737410159
1991,53,0.00788841995434808,0.0045597118465898956,0.003328708107758185
1991,54,0.008662504376676946,0.0049678681342982985,0.003694636242378648
1991,55,0.009797834040258283,0.005720075655228317,0.004077758385029966
1991,56,0.01068959463242656,0.005991358971075533,0.004698235661351026
1991,57,0.011652087669915758,0.006738407902382336,0.004913679767533423
1991,58,0.013379289976286885,0.0077675606553923165,0.005611729320894569
1991,59,0.014060578423766484,0.00806126226865027,0.005999316155116214
1991,60,0.01538127924836389,0.008600994371349676,0.006780284877014214
1991,61,0.017020926199473204,0.00991878554035795,0.0071021406591152535
1991,62,0.018623855563819146,0.010457505721980346,0.0081663498418388
1991,63,0.019846925831140994,0.011246843685578168,0.008600082145562826
1991,64,0.02206664736985866,0.012340543178034371,0.009726104191824288
1991,65,0.024105078988033664,0.01351643062898557,0.010588648359048094
1991,66,0.025778177287176428,0.014600045658196396,0.011178131628980032
1991,67,0.02797091976284845,0.01585600951718899,0.012114910245659461
1991,68,0.030566170850726087,0.017328638082350085,0.013237532768376001
1991,69,0.03263033891767355,0.01836618130325572,0.014264157614417829
1991,70,0.035076875624264287,0.019891867282390934,0.015185008341873352
1991,71,0.03983110655109696,0.022726668643106147,0.01710443790799081
1991,72,0.04127951275562354,0.02413239194590758,0.01714712080971596
1991,73,0.047557772536508,0.027118755281827573,0.02043901725468043
1991,74,0.05017823676657537,0.02906585393216409,0.021112382834411275
1991,75,0.054503751035707926,0.031247106805035032,0.023256644230672894
