Year,Age,Gender,Population,Deaths,MortalityRate,qx_est
1996,44,Male,1957655,7584.597,0.0038743277032980785,0.0038668321788856153
1996,45,Female,1938345,4221.359,0.002177816126644122,0.0021754464056876754
1996,45,Male,1886469,7957.403,0.004218146706889962,0.00420926282163625
1996,46,Female,1872104,4363.641,0.002330875314619273,0.00232816093412358
1996,46,Male,1808783,8063.593000000001,0.004458021222003967,0.004448098995371019
1996,47,Female,1850252,4688.0,0.0025337089218117315,0.0025305017905790095
1996,47,Male,1778810,8573.407,0.004819742974235584,0.004808146650979617
1996,48,Female,1797975,5130.0,0.0028532098610937304,0.0028491433263164723
1996,48,Male,1728783,8893.0,0.005144081125277145,0.005130872997564095
1996,49,Female,2006380,5573.0,0.0027776393305355917,0.0027737852596424473
1996,49,Male,1942625,9559.0,0.004920661476095489,0.004908574854265657
1996,50,Female,1474034,4936.0,0.003348633749289365,0.003343033328292888
1996,50,Male,1412800,8276.0,0.005857870894677237,0.005840747021762627
1996,51,Female,1453821,5295.0,0.00364212650663321,0.0036355020087481815
1996,51,Male,1386351,8832.0,0.00637068101801059,0.006350431254108946
1996,52,Female,1456577,5996.0,0.0041165005351588005,0.004108039360955162
1996,52,Male,1385793,9547.0,0.0068891962941074174,0.0068655201823112355
1996,53,Female,1525335,6686.0,0.004383299406359915,0.004373706770433583
1996,53,Male,1448224,10564.5,0.007294796937490333,0.007268254486123449
1996,54,Female,1359702,6571.0,0.004832676571778228,0.004821017978652087
1996,54,Male,1286802,10607.5,0.008243303942642303,0.008209421078865797
1996,55,Female,1271723,6670.0,0.005244852849244686,0.005231122623365558
1996,55,Male,1194796,10570.0,0.008846698515897275,0.00880768162025869
1996,56,Female,1213521,7056.5,0.005814897311212579,0.0057980235181431805
1996,56,Male,1131854,11080.0,0.00978924843663582,0.009741489711879825
1996,57,Female,1201210,7582.5,0.006312385011779788,0.006292503764203761
1996,57,Male,1112319,11674.0,0.010495190678213714,0.010440308332560821
1996,58,Female,1150571,8041.0,0.006988703869643855,0.006964339669854214
1996,58,Male,1062902,12568.0,0.011824232149342084,0.011754600632999157
1996,59,Female,1116266,8392.0,0.007517921355662539,0.007489732469750376
1996,59,Male,1025538,13070.0,0.01274453018805739,0.012663662567687473
1996,60,Female,1115094,9408.0,0.00843695688435235,0.00840146564643629
1996,60,Male,1010585,14148.0,0.01399981199008495,0.013902270341005107
1996,61,Female,1090370,10166.0,0.009323440666929575,0.009280112155486964
1996,61,Male,990791,15361.0,0.015503774257133946,0.015384209448451647
1996,62,Female,1026570,10834.0,0.010553591084874874,0.01049809733350271
1996,62,Male,924780,16470.0,0.017809641211963927,0.017651986861770608
1996,63,Female,1037642,11672.5,0.011249062778877493,0.011186028651861024
1996,63,Male,924846,17442.0,0.018859356044141403,0.018682631105608083
1996,64,Female,1062300,12735.5,0.011988609620634472,0.011917032562322794
1996,64,Male,926308,18784.0,0.02027835234069014,0.020074129318914946
1996,65,Female,1098111,14052.0,0.012796520570324857,0.012714993226935367
1996,65,Male,946339,20176.000003,0.021320055501252724,0.021094389699028215
1996,66,Female,1091154,15238.0,0.01396503151709108,0.013867972799110562
1996,66,Male,939672,21779.0,0.023177236312245122,0.022910707277117526
1996,67,Female,1089009,16637.0,0.015277192383166714,0.01516108808081651
1996,67,Male,919714,23058.0,0.02507083723853285,0.02475917378559611
1996,68,Female,1076437,18010.0,0.01673112314050892,0.016591935237480815
1996,68,Male,896166,25091.0,0.027998161054983116,0.027609845028367386
1996,69,Female,1056644,19437.0,0.018395031817717226,0.01822687587651084
1996,69,Male,850841,26536.0,0.031187965789142742,0.030706638039857292
1996,70,Female,1043695,20976.0,0.02009782551415883,0.019897210442423763
1996,70,Male,816555,28016.5,0.03431060981807717,0.033728675339869896
1996,71,Female,1023168,22955.0,0.022435220804403577,0.022185422816490163
1996,71,Male,798976,29583.5,0.03702676926465876,0.036349661207180084
1996,72,Female,999363,24230.0,0.02424544434804971,0.023953884646883417
1996,72,Male,770543,30540.5,0.03963503659107928,0.03885984386316854
1996,73,Female,968649,25691.0,0.026522507120742396,0.02617387443331287
1996,73,Male,733921,31258.5,0.042591096316906045,0.04169683634412036
1996,74,Female,979963,27482.0,0.028043915943765225,0.027654335613922165
1996,74,Male,725568,33126.0,0.045655265943371263,0.044628745563544014
1996,75,Female,943802,28739.0,0.030450242741591988,0.029991304160199017
1996,75,Male,685146,33757.0,0.04926979067235305,0.048075725238587275
1996,76,Female,859939,30261.0,0.03518970531630732,0.03457774684929582
1996,76,Male,605707,34244.0,0.05653558568746935,0.05496714574702699
1996,77,Female,807115,30021.5,0.037196062518971895,0.03651278690062487
1996,77,Male,550814,32641.0,0.059259568565795354,0.05753789613185312
1996,78,Female,766999,31727.252999999997,0.041365442458203984,0.040521568284989984
1996,78,Male,500592,33733.0,0.06738621472176942,0.06516591507898106
1996,79,Female,724110,33090.806,0.04569858999323307,0.044670135218817464
1996,79,Male,459464,33004.008,0.07183154284122369,0.06931233639397438
1996,80,Female,691440,34331.441,0.04965208984149022,0.048439575543643976
1996,80,Male,421600,32935.992,0.07812142314990513,0.07514787873231366
1996,81,Female,638857,35972.0,0.05630681044427783,0.05475092089346767
1996,81,Male,374193,32869.0,0.08783969769610869,0.08409231293161823
1996,82,Female,590595,37184.0,0.06296023501722839,0.06101918849744814
1996,82,Male,333154,31950.0,0.09590159505814128,0.09144658218389712
1996,83,Female,548846,38320.182,0.06981955229700135,0.06743791659003473
1996,83,Male,288834,30919.5,0.1070493778433287,0.10151869317424045
1996,84,Female,485802,38366.818,0.07897624546625992,0.07593812515664111
1996,84,Male,246660,29207.5,0.11841198410767859,0.1116700006263801
1996,85,Female,436798,38545.0,0.08824445166873475,0.0844629551919942
1996,85,Male,206393,27232.0,0.13194245928883247,0.12360857818576343
1996,86,Female,388337,38314.0,0.09866172937422908,0.09395085399725955
1996,86,Male,175744,25199.0,0.14338469592134012,0.1335793037319637
1996,87,Female,342123,37393.0,0.10929694875819515,0.10353582595338884
1996,87,Male,147810,22539.712,0.15249111697449427,0.1414334794091784
1996,88,Female,303556,36728.0,0.120992502207171,0.11395939708315084
1996,88,Male,122674,20598.788,0.1679148637853172,0.15457419202606537
1996,89,Female,258067,34330.0,0.133027469610605,0.12455895624610636
1996,89,Male,99014,17708.0,0.17884339588341042,0.16376315272399322
1996,90,Female,216415,32406.0,0.14974008271145717,0.13906828161554052
1996,90,Male,77343,15435.5,0.19957203625408892,0.1809187848548578
1996,91,Female,187945,29879.0,0.15897736039798877,0.14698432931418048
1996,91,Male,62928,13181.0,0.20946160691584031,0.18897922357570962
1996,92,Female,151189,27111.0,0.1793186012209883,0.1641604425327029
1996,92,Male,48346,11035.0,0.22825052744797916,0.20407516616175103
1996,93,Female,120232,23646.075,0.19667039556856744,0.17853865400395208
1996,93,Male,35680,8953.0,0.25092488789237666,0.22191918734614735
1996,94,Female,89162,19872.925002,0.22288559029631458,0.19979360456584028
1996,94,Male,25583,6986.0,0.2730719618496658,0.23896198004521563
1996,95,Female,72326,17291.017,0.23907055554019302,0.21264067214983118
1996,95,Male,19285,5325.118,0.2761274565724657,0.24128377877079243
1996,96,Female,52319,13856.612,0.26484856361933523,0.23267785833425303
1996,96,Male,12925,4206.028,0.3254180270793037,0.2777746192364702
1996,97,Female,35937,10408.371,0.28962826613239834,0.25145822580526633
1996,97,Male,8225,2799.8540000000003,0.34040778115501524,0.2885198645912237
1996,98,Female,25755,8340.0,0.3238206173558532,0.2766200074421826
1996,98,Male,5602,2137.0000004,0.38147090332024275,0.31714374538120027
1996,99,Female,17907,6219.5,0.3473222762048361,0.29342242157985154
1996,99,Male,3931,1494.5,0.38018315950139914,0.3162638350321948
1997,0,Female,1831017,12270.000001,0.006701193927200021,0.0066787909972337856
1997,0,Male,1920124,15808.999999,0.008233322430738849,0.008199521459990033
1997,1,Female,1835613,929.0,0.000506097962914841,0.000505969916942961
1997,1,Male,1920214,1169.0,0.000608786312358935,0.000608601039570944
1997,2,Female,1861297,585.0,0.00031429696604034715,0.00031424757992304375
1997,2,Male,1949787,787.0,0.0004036338328237905,0.0004035523836471988
1997,3,Female,1900627,482.0,0.000253600522353939,0.000253568368459578
1997,3,Male,1993090,653.0,0.0003276319684509982,0.0003275783029585977
1997,4,Female,1960117,384.0,0.00019590667291799417,0.0001958874844588676
1997,4,Male,2060785,512.0,0.00024844901336141325,0.0002484181524611273
1997,5,Female,2004457,405.0,0.000202049732171855,0.00020202932149937514
1997,5,Male,2099810,477.0,0.00022716341002281158,0.00022713761036896596
1997,6,Female,2015124,317.0,0.00015731041861443763,0.00015729804597930386
1997,6,Male,2112371,432.0,0.0002045095298127081,0.00020448861916433358
1997,7,Female,2019104,328.0,0.00016244829389669874,0.0001624350998871149
1997,7,Male,2117783,390.0,0.00018415484494870344,0.00018413788948612453
1997,8,Female,1919379,275.0,0.0001432755073385715,0.00014326524389318696
1997,8,Male,2014918,390.0,0.00019355626382810615,0.0001935375330229805
1997,9,Female,1927351,277.0,0.0001437205781406708,0.00014371025083315114
1997,9,Male,2023735,359.0,0.0001773947675955597,0.00017737903407410993
1997,10,Female,1930079,295.0,0.00015284348464492903,0.00015283180467462465
1997,10,Male,2029495,374.0,0.0001842822968275359,0.000184265317888066
1997,11,Female,1915476,270.0,0.00014095713023812358,0.00014094719624857532
1997,11,Male,2012448,394.0,0.00019578145621650846,0.0001957622922779123
1997,12,Female,1921517,327.0,0.00017017804162024067,0.00017016356215870942
1997,12,Male,2016810,499.0,0.0002474204312751325,0.0002473898253644302
1997,13,Female,1871007,330.0,0.0001763756094979869,0.00017636005623455908
1997,13,Male,1963654,645.0,0.00032846927208153776,0.0003284153319562666
1997,14,Female,1919275,479.0,0.00024957340662489744,0.0002495422657728952
1997,14,Male,2020936,805.0,0.00039833027864316336,0.00039825095567036506
1997,15,Female,1933913,529.0,0.0002735386752144486,0.0002735012669219383
1997,15,Male,2044169,1113.0,0.0005444755301543072,0.0005443273302511153
1997,16,Female,1893568,801.0,0.00042301095075539935,0.00042292149423728276
1997,16,Male,2013549,1680.0,0.0008343477114289247,0.0008339997401601851
1997,17,Female,1904934,902.0,0.00047350721862279746,0.00047339513177180326
1997,17,Male,2038904,2170.0,0.001064297289131808,0.0010637311256451731
1997,18,Female,1837913,912.0,0.0004962150003835873,0.0004960919060815749
1997,18,Male,1939476,2554.0,0.001316850530761917,0.0013159838635672383
1997,19,Female,1854838,863.5,0.0004655393085541702,0.00046543096194406886
1997,19,Male,1936427,2747.0,0.0014185920770573845,0.0014175863509447995
1997,20,Female,1836330,838.5,0.0004566172746728529,0.00045651304087068745
1997,20,Male,1921901,2653.0,0.001380404089492643,0.0013794517700130848
1997,21,Female,1735464,778.0,0.0004482950957207986,0.000448194626488263
1997,21,Male,1815697,2874.0,0.0015828632200196398,0.00158161115273725
1997,22,Female,1734130,920.0,0.000530525393136616,0.0005303846894236797
1997,22,Male,1807954,2493.0,0.0013789067642207711,0.0013779565091097679
1997,23,Female,1703129,825.0,0.00048440253204542935,0.00048428522808041663
1997,23,Male,1763371,2565.0,0.001454600308159769,0.0014535428899006275
1997,24,Female,1771877,864.0,0.0004876184972207439,0.00048749963064265156
1997,24,Male,1820223,2460.0,0.001351482757881864,0.0013505699163356422
1997,25,Female,1904386,950.0,0.0004988484477411617,0.0004987240435413431
1997,25,Male,1951959,2695.0,0.001380664245509255,0.001379711567123243
1997,26,Female,2025572,1051.0,0.0005188657821099423,0.000518731194538602
1997,26,Male,2045323,2792.0,0.0013650655666611093,0.0013641342884606056
1997,27,Female,2045799,1183.0,0.0005782581768785692,0.0005780910178408982
1997,27,Male,2073020,2827.0,0.0013637109145111961,0.0013627814833218066
1997,28,Female,1940199,1144.0,0.0005896302389600242,0.0005894564412111114
1997,28,Male,1965821,2682.0,0.0013643154692110828,0.0013633852139632863
1997,29,Female,1963096,1184.0,0.000603128935110662,0.0006029470894151068
1997,29,Male,1983865,2763.0,0.0013927358968478197,0.001391766490303259
1997,30,Female,2037984,1315.0,0.000645245497511266,0.0006450373714017577
1997,30,Male,2068971,3043.0,0.0014707794357678285,0.0014696983697616295
1997,31,Female,2020294,1495.0,0.0007399913081957379,0.000739717582150079
1997,31,Male,2030997,3184.0,0.0015677029557404566,0.0015664747513653987
1997,32,Female,2152934,1646.0,0.0007645380675859084,0.0007642458828244214
1997,32,Male,2161826,3561.0,0.001647218601312039,0.0016458626813528054
1997,33,Female,2204089,1857.0,0.0008425249615600822,0.0008421701370611157
1997,33,Male,2206835,3875.0,0.0017559083483812792,0.0017543676432282274
1997,34,Female,2274430,2008.9999997,0.0008832982328319623,0.0008829082397830978
1997,34,Male,2287563,4289.0,0.0018749210404259906,0.0018731644739513609
1997,35,Female,2343301,2222.0,0.0009482349898711262,0.0009477855571402571
1997,35,Male,2360885,4608.0,0.0019518104439648692,0.001949906900613585
1997,36,Female,2307092,2453.0,0.00106324325167787,0.0010626782088488662
1997,36,Male,2285354,4699.268,0.0020562538670157882,0.002054141225323658
1997,37,Female,2307228,2642.0,0.001145097060195178,0.0011444416867357754
1997,37,Male,2290982,5009.232,0.0021864999375813517,0.0021841112878374647
1997,38,Female,2225903,2752.0,0.00123635216808639,0.0012355881996217732
1997,38,Male,2198355,5259.5,0.0023924707337986814,0.002389611056711871
1997,39,Female,2306472,3030.0,0.0013136946817477082,0.0013128321626262318
1997,39,Male,2278049,5500.0,0.0024143466624291223,0.002411434471676688
1997,40,Female,2321092,3338.0,0.0014381161970313972,0.0014370826034685313
1997,40,Male,2302947,6135.0,0.002663977937833567,0.0026604326974530856
1997,41,Female,2159571,3455.0,0.0015998547859736958,0.0015985757005134715
1997,41,Male,2108989,6372.0,0.0030213528851975994,0.0030167931918726465
1997,42,Female,2157513,3527.0,0.0016347526063574124,0.001633417126141179
1997,42,Male,2116172,6539.0,0.0030900134771653723,0.003085244299060319
1997,43,Female,2092583,3887.0,0.0018575129397495822,0.0018557888302727088
1997,43,Male,2026839,6920.0,0.003414183366315726,0.0034083616696175545
1997,44,Female,2045523,3961.0,0.0019364240832295701,0.0019345504237094913
1997,44,Male,1993565,7092.0,0.003557446082771317,0.0035511258682840996
1997,45,Female,2029100,4060.0,0.0020008870927997633,0.001998886652661458
1997,45,Male,1979776,7641.0,0.0038595275425098597,0.0038520891387359146
1997,46,Female,1895102,4370.0,0.002305944482143969,0.0023032878345862207
1997,46,Male,1826873,7745.618,0.004239822910514305,0.004230847550484196
1997,47,Female,1892281,4589.0,0.0024251155087431516,0.002422177291779515
1997,47,Male,1825555,8126.382,0.004451458323633087,0.004441565267981673
1997,48,Female,1813612,4995.0,0.0027541723367511903,0.0027503830836712595
1997,48,Male,1742200,8671.0,0.004977040523476065,0.004964675579404387
1997,49,Female,1875902,5623.0,0.0029974913401659576,0.0029930033483575036
1997,49,Male,1806239,9266.0,0.005129996639425901,0.005116860678743063
1997,50,Female,2024120,6091.0,0.003009208940181412,0.003004685809111618
1997,50,Male,1960530,9885.0,0.005042003947912044,0.005029314381911787
1997,51,Female,1427347,5306.0,0.0037173861716877535,0.0037104852454972193
1997,51,Male,1359372,8677.0,0.006383094546599459,0.006362765874879606
1997,52,Female,1462731,5819.0,0.003978175071151155,0.00397027261529348
1997,52,Male,1393893,9238.0,0.006627481449436937,0.006605568131017314
1997,53,Female,1455001,6407.0,0.004403433399702131,0.004393752501791859
1997,53,Male,1376806,10067.0,0.007311850761835727,0.0072851842145749135
1997,54,Female,1552499,7030.0,0.004528183270971511,0.004517946506248149
1997,54,Male,1478569,11269.0,0.0076215584122215465,0.007592587982568455
1997,55,Female,1342791,7064.0,0.005260684648616203,0.005246871479986592
1997,55,Male,1264175,10861.0,0.00859137382087132,0.008554573432845936
1997,56,Female,1262312,7264.0,0.005754520277078884,0.0057379947393118025
1997,56,Male,1178893,11260.0,0.009551333327112808,0.009505864221627802
1997,57,Female,1215400,7738.0,0.006366628270528221,0.00634640423516053
1997,57,Male,1126959,11683.0,0.010366836770459263,0.010313286327468085
1997,58,Female,1174893,8247.0,0.007019362614297643,0.006994784429894985
1997,58,Male,1086896,12327.0,0.011341471493132738,0.0112773994577966
1997,59,Female,1173089,8631.0,0.007357498024446568,0.007330497894238119
1997,59,Male,1079679,13053.0,0.012089704439930756,0.012016917582351572
1997,60,Female,1122925,8967.0,0.007985395284636107,0.007953596713391686
1997,60,Male,1022049,13952.0,0.013651008904661126,0.013558256417299464
1997,61,Female,1076229,9985.0,0.009277765233979014,0.009234859562218922
1997,61,Male,977398,14835.0,0.01517805438521462,0.015063448282956471
1997,62,Female,1095750,11042.5,0.010077572438968743,0.01002696385240931
1997,62,Male,989392,16165.0,0.01633831686530718,0.016205570500279376
1997,63,Female,1027608,11606.5,0.011294676569275443,0.01123113117643637
1997,63,Male,922246,16617.0,0.01801796917525259,0.017856616106851297
1997,64,Female,1043774,12564.0,0.012037088488504216,0.011964932544867746
1997,64,Male,916853,18119.996,0.019763251033698966,0.019569238198298144
1997,65,Female,1047169,13584.0,0.012972118158578032,0.012888342872707903
1997,65,Male,903717,19322.004,0.021380591490477663,0.02115364692489019
1997,66,Female,1085606,14787.0,0.01362096377507125,0.013528618202040876
1997,66,Male,926610,21027.177,0.022692585877553663,0.022437045755807294
1997,67,Female,1089043,16289.0,0.014957168817025591,0.014845865983590056
1997,67,Male,933118,23091.823,0.024746948403095857,0.02444325301127881
1997,68,Female,1044406,17272.0,0.01653763000212561,0.016401634114331376
1997,68,Male,876385,24366.0,0.027802849204402173,0.027419907159758616
1997,69,Female,1067832,19051.0,0.01784082140261764,0.017682616182592037
1997,69,Male,875944,25981.0,0.029660571908706492,0.029225014066801114
1997,70,Female,1050803,20548.0,0.019554569219920385,0.01936461877920781
1997,70,Male,828394,27837.0,0.03360357511039433,0.03304524640077677
1997,71,Female,999199,22283.0,0.022300862991255995,0.02205403696207564
1997,71,Male,783229,28527.0,0.03642229794862039,0.03576698613124596
1997,72,Female,1003480,24210.0,0.02412604137601148,0.02383733488180817
1997,72,Male,773717,30387.0,0.03927404981407931,0.03851282234463804
1997,73,Female,981030,25651.0,0.02614700875610328,0.02580813565286011
1997,73,Male,748235,31317.0,0.04185449758431509,0.04099069140752909
1997,74,Female,957574,26726.0,0.02791011451856462,0.027524225673986158
1997,74,Male,708383,32026.0,0.04521000645131235,0.044203262725959425
1997,75,Female,956240,28918.0,0.030241362001171255,0.02978866686281989
1997,75,Male,693297,34011.0,0.04905689769319642,0.047873045670038805
1997,76,Female,908653,30301.0,0.033347163328575374,0.03279727601956306
1997,76,Male,648261,34466.0,0.05316685717635335,0.05177821832735441
1997,77,Female,825990,31632.5,0.038296468480247946,0.037572430847348515
1997,77,Male,569801,34646.0,0.06080368409321851,0.05899204352573273
1997,78,Female,780844,31856.5,0.04079752165605422,0.0399765057628827
1997,78,Male,517259,33009.0,0.06381522602796665,0.06182166554632218
1997,79,Female,733656,33292.0,0.04537821540340432,0.0443640227725306
1997,79,Male,464829,33657.284,0.07240788332913824,0.06984857483330786
1997,80,Female,697634,34474.0,0.049415596143536585,0.04821451088790063
1997,80,Male,429986,32750.716,0.07616693566767291,0.07333849920955515
1997,81,Female,639054,35572.0,0.05566352765181033,0.054142662806277664
1997,81,Male,380052,32928.0,0.08664077547283003,0.08299355231847616
1997,82,Female,604895,37539.0,0.062058704403243535,0.060172286853415136
1997,82,Male,347717,32436.0,0.09328275580428912,0.08906410853298652
1997,83,Female,551699,38608.0,0.06998018847233727,0.06758770776511425
1997,83,Male,295635,31625.0,0.10697312564479848,0.10145017938712642
1997,84,Female,508232,38957.0,0.07665200144815754,0.07378788199476416
1997,84,Male,258477,29858.0,0.11551511353041083,0.10909289261633304
1997,85,Female,444914,38799.0,0.08720561726535915,0.08351136962794936
1997,85,Male,216660,27907.0,0.12880550170774485,0.12085505889249304
1997,86,Female,399245,39076.0,0.09787473856904907,0.09323752099387395
1997,86,Male,181341,25857.5,0.142590478711378,0.13289090417071658
1997,87,Female,350885,38740.5,0.11040796842270259,0.10453126220226316
1997,87,Male,152596,23529.5,0.15419473642821568,0.14289490482612532
1997,88,Female,308509,36581.5,0.11857514691629742,0.11181493122009534
1997,88,Male,126462,20963.174,0.16576658601002672,0.1527560302931661
1997,89,Female,270003,35918.5,0.1330300033703329,0.12456117440055703
1997,89,Male,104572,18739.826,0.17920500707646408,0.16406549066032672
1997,90,Female,221590,33688.5,0.15203077756216435,0.1410381564172477
1997,90,Male,80441,16353.5,0.203298069392474,0.18396502987623586
1997,91,Female,184176,30597.0,0.16612913734688559,0.15306314405141308
1997,91,Male,62093,13552.0,0.21825326526339522,0.19607818958777667
1997,92,Female,158179,27719.0,0.17523817953078474,0.16074289690101984
1997,92,Male,50819,11220.5,0.2207934040417954,0.19811767117346168
1997,93,Female,125700,24788.0,0.19719968178202069,0.17897332712587954
1997,93,Male,37611,9263.0,0.24628433171146738,0.21830006875490127
1997,94,Female,96097,21467.656,0.22339569393425393,0.20020168866781218
1997,94,Male,27329,7476.0,0.27355556368692596,0.23932993045197315
1997,95,Female,66954,17240.344,0.2574953550198644,0.22701478319387847
1997,95,Male,18152,5522.0,0.30420890260026445,0.26229325850393137
1997,96,Female,57331,14556.0,0.2538940538277721,0.2242260120227031
1997,96,Male,14315,4237.748,0.29603548725113515,0.2562389664827328
1997,97,Female,39726,11350.295,0.2857145194582893,0.2485228825780046
1997,97,Male,9385,3169.519,0.33772179009057,0.28660626650177945
1997,98,Female,26367,8291.205,0.31445386278302423,0.2698124520108013
1997,98,Male,5731,2020.7329999,0.35259692896527656,0.29713956102623784
1997,99,Female,17719,6510.5,0.367430441898527,0.3074885050817824
1997,99,Male,3882,1453.0,0.37429160226687275,0.31222367455092315
1998,0,Female,1834445,12600.999999,0.006869107549694867,0.006845569157184039
1998,0,Male,1928364,15800.0,0.008193473846224052,0.008159998827343862
1998,1,Female,1842658,932.0,0.0005057910909132351,0.0005056632001623207
1998,1,Male,1925454,1111.0,0.0005770067734674523,0.0005768403370722819
1998,2,Female,1843686,587.0,0.00031838393305584574,0.0003183332542699979
1998,2,Male,1929711,763.0,0.0003953959945297508,0.00039531783583501845
1998,3,Female,1885952,449.0,0.0002380760485950862,0.00023804771074154019
1998,3,Male,1975856,571.0,0.0002889886712391996,0.00028894691803527106
1998,4,Female,1941189,361.0,0.00018596849662758238,0.0001859512055586432
1998,4,Male,2037608,476.0,0.0002336072492844551,0.00023357996523565294
1998,5,Female,1967880,340.0,0.00017277476268878184,0.00017275983798903383
1998,5,Male,2071831,475.0,0.00022926580401586808,0.00022923952461972874
1998,6,Female,2009649,289.0,0.00014380620695454778,0.00014379586733759275
1998,6,Male,2102826,416.0,0.00019782901676125366,0.0001978094498916727
1998,7,Female,2041054,312.0,0.00015286219766845954,0.00015285051483804324
1998,7,Male,2139061,432.0,0.0002019577749302147,0.00020193738283158513
1998,8,Female,2010870,286.0,0.00014222699627524404,0.0001422168824954939
1998,8,Male,2111915,353.0,0.00016714687854388078,0.0001671329102825858
1998,9,Female,1977083,267.0,0.0001350474411038889,0.00013503832260874926
1998,9,Male,2078159,365.0,0.0001756362241772646,0.00017562080103861177
1998,10,Female,1967264,263.0,0.0001336882085983376,0.0001336792727280045
1998,10,Male,2067966,395.0,0.00019100894308707203,0.00019099070204031676
1998,11,Female,1932013,279.0,0.00014440896619225647,0.00014439853971937033
1998,11,Male,2027682,390.0,0.00019233785179332855,0.00019231935605457107
1998,12,Female,1939523,284.0,0.00014642775569044555,0.00014641703566986575
1998,12,Male,2038566,526.0,0.0002580245133098462,0.0002579912278479757
1998,13,Female,1937596,344.0,0.0001775395902964292,0.00017752383107605407
1998,13,Male,2033379,610.0,0.0002999932624464008,0.00029994826896695415
1998,14,Female,1890466,444.0,0.00023486272696784813,0.00023483514887667756
1998,14,Male,1990726,726.0,0.00036469107250319734,0.0003646245807972237
1998,15,Female,1942402,545.0,0.0002805804359756631,0.0002805410769662897
1998,15,Male,2054320,1055.0,0.0005135519295922738,0.0005134200843708303
1998,16,Female,1942707,775.0,0.0003989278877360302,0.00039884832658632074
1998,16,Male,2064077,1594.0,0.0007722580116923932,0.0007719598972194541
1998,17,Female,1905224,825.0,0.0004330199493602852,0.0004329262097528819
1998,17,Male,2039345,1980.9999999,0.0009713903238049471,0.0009709186769544242
1998,18,Female,1937952,902.0,0.00046543980449464175,0.0004653315041919237
1998,18,Male,2043271,2616.0,0.001280300067881353,0.001279480833408675
1998,19,Female,1912710,828.0,0.0004328936430509591,0.00043279995811684735
1998,19,Male,1997724,2666.032,0.0013345347004891568,0.0013336446050542516
1998,20,Female,1856889,807.0,0.00043459786772391887,0.0004345034437499562
1998,20,Male,1942974,2626.968,0.001352034561450642,0.0013511209745030728
1998,21,Female,1818619,818.0,0.00044979184755025654,0.000449690706361916
1998,21,Male,1901381,2762.0,0.001452628379057117,0.0014515738251400512
1998,22,Female,1725007,783.0,0.00045391120151976196,0.0004538081994155396
1998,22,Male,1800784,2529.0,0.0014043883108690437,0.0014034026190905546
1998,23,Female,1753977,819.0,0.00046693884811488406,0.0004668298491369294
1998,23,Male,1821418,2447.0,0.0013434587777215335,0.0013425567409727224
1998,24,Female,1746723,810.0,0.0004637255019828559,0.0004636179979303767
1998,24,Male,1799331,2443.0,0.0013577268440325876,0.0013568055499434406
1998,25,Female,1819630,902.0,0.0004957051708314328,0.0004955823293217865
1998,25,Male,1869136,2432.0,0.0013011359259037332,0.0013002898155628495
1998,26,Female,1903059,980.0,0.0005149603874603992,0.0005148278181170696
1998,26,Male,1934195,2446.0,0.0012646087907372317,0.0012638095100017122
1998,27,Female,2075408,1103.0,0.0005314617655901876,0.0005313205648014296
1998,27,Male,2096125,2759.0,0.0013162382968572963,0.0013153724351653295
1998,28,Female,2027526,1068.0,0.0005267503351375026,0.0005266116265356668
1998,28,Male,2052704,2611.0,0.0012719807629351333,0.0012711721382925312
1998,29,Female,2001735,1206.0,0.0006024773508980959,0.0006022958978612047
1998,29,Male,2024126,2640.0,0.001304266631622735,0.001303416445562866
1998,30,Female,2014890,1277.0,0.0006337814967566468,0.0006335806996865534
1998,30,Male,2053907,2762.0,0.0013447541685188277,0.0013438503917965194
1998,31,Female,1984053,1450.0,0.0007308272510865385,0.0007305602618959961
1998,31,Male,1996379,2918.0,0.0014616463106454235,0.0014605786259325182
1998,32,Female,2052371,1509.0,0.0007352471848413372,0.0007349769568620879
1998,32,Male,2061585,3172.0,0.001538621982600766,0.00153743891064273
1998,33,Female,2141264,1763.0,0.0008233454632404038,0.0008230066073693365
1998,33,Male,2143804,3585.0,0.0016722610835692069,0.0016708636340787564
1998,34,Female,2246582,2040.0,0.0009080460895707345,0.0009076339404798794
1998,34,Male,2258033,3884.0,0.001720081150275483,0.00171860265852386
1998,35,Female,2315362,2222.0,0.0009596771476771235,0.0009592168048351279
1998,35,Male,2332072,4264.0,0.0018284169613974183,0.0018267464254055898
1998,36,Female,2310153,2394.0,0.001036294998642947,0.0010357582304135748
1998,36,Male,2294049,4473.0,0.0019498275756097624,0.0019479278967051705
1998,37,Female,2302661,2698.0,0.0011716878863193498,0.001171001728081822
1998,37,Male,2281345,4777.0,0.002093940197558896,0.0020917494341593512
1998,38,Female,2272105,2813.0,0.0012380589805488743,0.0012372929017120393
1998,38,Male,2252385,5065.0,0.0022487274600035074,0.0022462009665620286
1998,39,Female,2299127,3069.0,0.0013348544904217992,0.0013339639684496474
1998,39,Male,2266938,5450.0,0.0024041239769239386,0.002401236385381922
1998,40,Female,2336232,3254.0,0.0013928411219433687,0.0013918715689446026
1998,40,Male,2320302,5865.0,0.0025276882061042055,0.0025244962922246206
1998,41,Female,2241630,3473.0,0.0015493190223185808,0.0015481194471902437
1998,41,Male,2201180,6219.0,0.0028253027921387617,0.00282131538030439
